,,841,
1,,842,
0,,842,
0,,842,
0,,842,
1,,843,
0,,843,
0,,843,
0,,843,
1,,844,
0,,844,
0,,844,
0,,844,
-2,,842,
0,,842,
-2,,840,
0,,840,
0,,840,
0,,840,
0,,840,
0,,840,
-1,,839,
-2,,837,
-2,,835,
0,,835,
-2,,833,
-2,,831,
-2,,829,
0,,829,
0,,829,
0,,829,
0,,829,
1,,830,
1,,831,
0,,831,
-1,,830,
-1,,829,
-1,,828,
0,,828,
1,,829,
1,,830,
0,,830,
-2,,828,
-2,,826,
-1,,825,
-1,,824,
0,,824,
-1,,823,
0,,823,
0,,823,
1,,824,
1,,825,
0,,825,
-2,,823,
0,,823,
-1,,822,
-1,,821,
-1,,820,
-1,,819,
0,,819,
-1,,818,
-1,,817,
-1,,816,
-2,,814,
0,,814,
1,,815,
0,,815,
-1,,814,
-2,,812,
0,,812,
-1,,811,
-1,,810,
-2,,808,
-1,,807,
-2,,805,
-1,,804,
-2,,802,
-1,,801,
0,,801,
-1,,800,
0,,800,
1,,801,
1,,802,
0,,802,
-1,,801,
0,,801,
1,,802,
0,,802,
-1,,801,
-1,,800,
-2,,798,
-1,,797,
0,,797,
1,,798,
1,,799,
0,,799,
-2,,797,
-2,,795,
0,,795,
-1,,794,
0,,794,
2,,796,
1,,797,
0,,797,
0,,797,
1,,798,
2,,800,
0,,800,
0,,800,
1,,801,
1,,802,
1,,803,
1,,804,
0,,804,
-1,,803,
0,,803,
-2,,801,
0,,801,
1,,802,
0,,802,
-1,,801,
0,,801,
1,,802,
0,,802,
-1,,801,
-2,,799,
-2,,797,
-1,,796,
0,,796,
-1,,795,
-1,,794,
-1,,793,
-2,,791,
-2,,789,
0,,789,
1,,790,
0,,790,
-1,,789,
-1,,788,
0,,788,
1,,789,
0,,789,
-1,,788,
0,,788,
-1,,787,
-2,,785,
0,,785,
1,,786,
0,,786,
0,,786,
-1,,785,
-1,,784,
0,,784,
-2,,782,
-1,,781,
-1,,780,
0,,780,
-2,,778,
-2,,776,
-1,,775,
-1,,774,
0,,774,
-2,,772,
-1,,771,
0,,771,
-1,,770,
0,,770,
1,,771,
0,,771,
0,,771,
1,,772,
0,,772,
-1,,771,
0,,771,
1,,772,
1,,773,
1,,774,
2,,776,
0,,776,
0,,776,
1,,777,
2,,779,
1,,780,
1,,781,
0,,781,
-1,,780,
-2,,778,
-2,,776,
-3,,773,
0,,773,
-3,,770,
-1,,769,
-1,,768,
-1,,767,
0,,767,
0,,767,
0,,767,
-2,,765,
0,,765,
1,,766,
0,,766,
0,,766,
0,,766,
-1,,765,
0,,765,
-1,,764,
-1,,763,
-1,,762,
0,,762,
-1,,761,
0,,761,
0,,761,
-2,,759,
0,,759,
1,,760,
0,,760,
0,,760,
0,,760,
-2,,758,
-1,,757,
-1,,756,
0,,756,
0,,756,
0,,756,
1,,757,
0,,757,
0,,757,
0,,757,
1,,758,
0,,758,
-3,,755,
0,,755,
-2,,753,
-1,,752,
0,,752,
0,,752,
0,,752,
-1,,751,
0,,751,
1,,752,
0,,752,
-1,,751,
0,,751,
0,,751,
0,,751,
-2,,749,
0,,749,
-2,,747,
-2,,745,
0,,745,
-1,,744,
0,,744,
1,,745,
0,,745,
-2,,743,
-2,,741,
-1,,740,
0,,740,
1,,741,
1,,742,
0,,742,
0,,742,
-1,,741,
0,,741,
-1,,740,
-1,,739,
0,,739,
1,,740,
0,,740,
-1,,739,
0,,739,
