,,917,
1,,918,
0,,918,
0,,918,
1,,919,
1,,920,
1,,921,
0,,921,
-1,,920,
-1,,919,
0,,919,
1,,920,
1,,921,
0,,921,
2,,923,
2,,925,
1,,926,
0,,926,
2,,928,
0,,928,
2,,930,
0,,930,
-2,,928,
0,,928,
1,,929,
0,,929,
-2,,927,
0,,927,
1,,928,
0,,928,
1,,929,
0,,929,
0,,929,
-2,,927,
0,,927,
1,,928,
0,,928,
-1,,927,
0,,927,
2,,929,
1,,930,
0,,930,
-1,,929,
0,,929,
1,,930,
1,,931,
1,,932,
1,,933,
0,,933,
2,,935,
0,,935,
0,,935,
-1,,934,
0,,934,
2,,936,
0,,936,
2,,938,
1,,939,
0,,939,
-1,,938,
0,,938,
1,,939,
0,,939,
0,,939,
1,,940,
0,,940,
0,,940,
2,,942,
2,,944,
0,,944,
1,,945,
0,,945,
-2,,943,
0,,943,
1,,944,
1,,945,
0,,945,
-2,,943,
-1,,942,
-1,,941,
0,,941,
-1,,940,
-1,,939,
0,,939,
2,,941,
2,,943,
0,,943,
-1,,942,
0,,942,
1,,943,
0,,943,
0,,943,
1,,944,
1,,945,
1,,946,
0,,946,
0,,946,
1,,947,
2,,949,
0,,949,
-1,,948,
0,,948,
1,,949,
0,,949,
2,,951,
0,,951,
-1,,950,
0,,950,
0,,950,
-1,,949,
0,,949,
2,,951,
1,,952,
0,,952,
-1,,951,
-1,,950,
0,,950,
-1,,949,
0,,949,
0,,949,
-1,,948,
0,,948,
1,,949,
0,,949,
0,,949,
-2,,947,
0,,947,
-2,,945,
-1,,944,
-1,,943,
-2,,941,
0,,941,
1,,942,
1,,943,
0,,943,
1,,944,
1,,945,
0,,945,
1,,946,
0,,946,
-1,,945,
0,,945,
1,,946,
0,,946,
1,,947,
0,,947,
0,,947,
-1,,946,
-1,,945,
-1,,944,
-2,,942,
-1,,941,
0,,941,
1,,942,
0,,942,
-1,,941,
0,,941,
-1,,940,
0,,940,
-1,,939,
0,,939,
1,,940,
0,,940,
-1,,939,
0,,939,
0,,939,
2,,941,
0,,941,
0,,941,
0,,941,
1,,942,
0,,942,
1,,943,
2,,945,
0,,945,
0,,945,
1,,946,
0,,946,
1,,947,
2,,949,
2,,951,
2,,953,
0,,953,
2,,955,
0,,955,
-1,,954,
0,,954,
-1,,953,
-2,,951,
0,,951,
-1,,950,
-1,,949,
-1,,948,
-1,,947,
0,,947,
1,,948,
2,,950,
0,,950,
-1,,949,
0,,949,
1,,950,
2,,952,
1,,953,
1,,954,
1,,955,
2,,957,
0,,957,
-1,,956,
0,,956,
1,,957,
0,,957,
-1,,956,
0,,956,
1,,957,
1,,958,
0,,958,
2,,960,
1,,961,
0,,961,
-3,,958,
0,,958,
1,,959,
0,,959,
-1,,958,
-1,,957,
-2,,955,
-2,,953,
-2,,951,
0,,951,
0,,951,
1,,952,
1,,953,
0,,953,
-1,,952,
-1,,951,
-2,,949,
0,,949,
1,,950,
0,,950,
-1,,949,
-1,,948,
0,,948,
1,,949,
1,,950,
2,,952,
1,,953,
0,,953,
-1,,952,
0,,952,
2,,954,
2,,956,
0,,956,
-1,,955,
0,,955,
1,,956,
0,,956,
-1,,955,
0,,955,
2,,957,
1,,958,
1,,959,
1,,960,
1,,961,
0,,961,
1,,962,
0,,962,
-1,,961,
0,,961,
2,,963,
0,,963,
-1,,962,
0,,962,
0,,962,
