,,1275,
0,,1275,
-1,,1274,
-4,,1270,
0,,1270,
-4,,1266,
-5,,1261,
-1,,1260,
-6,,1254,
-4,,1250,
-7,,1243,
0,,1243,
-1,,1242,
-3,,1239,
0,,1239,
-5,,1234,
-2,,1232,
-6,,1226,
-4,,1222,
-3,,1219,
-5,,1214,
0,,1214,
0,,1214,
-2,,1212,
0,,1212,
-2,,1210,
0,,1210,
0,,1210,
0,,1210,
-2,,1208,
0,,1208,
-1,,1207,
0,,1207,
1,,1208,
0,,1208,
0,,1208,
0,,1208,
1,,1209,
0,,1209,
1,,1210,
0,,1210,
1,,1211,
0,,1211,
0,,1211,
0,,1211,
1,,1212,
0,,1212,
0,,1212,
0,,1212,
1,,1213,
0,,1213,
1,,1214,
0,,1214,
1,,1215,
0,,1215,
0,,1215,
0,,1215,
0,,1215,
0,,1215,
-1,,1214,
0,,1214,
2,,1216,
2,,1218,
4,,1222,
4,,1226,
2,,1228,
2,,1230,
2,,1232,
0,,1232,
1,,1233,
6,,1239,
6,,1245,
1,,1246,
3,,1249,
1,,1250,
0,,1250,
0,,1250,
0,,1250,
0,,1250,
0,,1250,
3,,1253,
0,,1253,
2,,1255,
0,,1255,
3,,1258,
0,,1258,
2,,1260,
0,,1260,
2,,1262,
0,,1262,
3,,1265,
0,,1265,
4,,1269,
0,,1269,
0,,1269,
0,,1269,
-4,,1265,
0,,1265,
1,,1266,
0,,1266,
-5,,1261,
-3,,1258,
-2,,1256,
-4,,1252,
-2,,1250,
-3,,1247,
-2,,1245,
-3,,1242,
-2,,1240,
-1,,1239,
0,,1239,
0,,1239,
1,,1240,
1,,1241,
0,,1241,
-3,,1238,
-1,,1237,
-2,,1235,
-1,,1234,
-2,,1232,
-1,,1231,
0,,1231,
-2,,1229,
-1,,1228,
0,,1228,
-1,,1227,
0,,1227,
-3,,1224,
0,,1224,
-4,,1220,
0,,1220,
-2,,1218,
0,,1218,
1,,1219,
0,,1219,
0,,1219,
0,,1219,
-1,,1218,
0,,1218,
0,,1218,
0,,1218,
-3,,1215,
0,,1215,
-4,,1211,
0,,1211,
0,,1211,
0,,1211,
-2,,1209,
0,,1209,
-1,,1208,
0,,1208,
-3,,1205,
0,,1205,
-2,,1203,
0,,1203,
-3,,1200,
0,,1200,
-2,,1198,
0,,1198,
3,,1201,
4,,1205,
4,,1209,
2,,1211,
0,,1211,
-1,,1210,
0,,1210,
4,,1214,
5,,1219,
1,,1220,
1,,1221,
4,,1225,
2,,1227,
1,,1228,
1,,1229,
0,,1229,
-1,,1228,
0,,1228,
2,,1230,
0,,1230,
-1,,1229,
-1,,1228,
-1,,1227,
0,,1227,
-1,,1226,
-2,,1224,
0,,1224,
1,,1225,
0,,1225,
-1,,1224,
0,,1224,
0,,1224,
-1,,1223,
-1,,1222,
-1,,1221,
0,,1221,
0,,1221,
0,,1221,
4,,1225,
4,,1229,
0,,1229,
1,,1230,
2,,1232,
4,,1236,
0,,1236,
0,,1236,
2,,1238,
2,,1240,
0,,1240,
-1,,1239,
0,,1239,
3,,1242,
1,,1243,
0,,1243,
-1,,1242,
0,,1242,
4,,1246,
3,,1249,
3,,1252,
1,,1253,
2,,1255,
0,,1255,
2,,1257,
0,,1257,
1,,1258,
0,,1258,
0,,1258,
0,,1258,
0,,1258,
0,,1258,
0,,1258,
0,,1258,
0,,1258,
0,,1258,
1,,1259,
0,,1259,
3,,1262,
0,,1262,
0,,1262,
0,,1262,
-2,,1260,
-2,,1258,
-3,,1255,
-3,,1252,
0,,1252,
1,,1253,
0,,1253,
-2,,1251,
-1,,1250,
-3,,1247,
-1,,1246,
-3,,1243,
0,,1243,
0,,1243,
-3,,1240,
0,,1240,
-2,,1238,
0,,1238,
1,,1239,
0,,1239,
-2,,1237,
0,,1237,
-1,,1236,
0,,1236,
-2,,1234,
0,,1234,
0,,1234,
0,,1234,
-3,,1231,
0,,1231,
-1,,1230,
0,,1230,
-2,,1228,
0,,1228,
0,,1228,
0,,1228,
-2,,1226,
0,,1226,
-1,,1225,
0,,1225,
-3,,1222,
0,,1222,
-1,,1221,
0,,1221,
-2,,1219,
0,,1219,
0,,1219,
0,,1219,
-3,,1216,
0,,1216,
-1,,1215,
0,,1215,
1,,1216,
0,,1216,
1,,1217,
0,,1217,
1,,1218,
0,,1218,
-1,,1217,
0,,1217,
4,,1221,
0,,1221,
1,,1222,
0,,1222,
-1,,1221,
0,,1221,
1,,1222,
0,,1222,
0,,1222,
0,,1222,
-1,,1221,
0,,1221,
-1,,1220,
0,,1220,
1,,1221,
0,,1221,
4,,1225,
0,,1225,
3,,1228,
0,,1228,
-1,,1227,
0,,1227,
-2,,1225,
0,,1225,
4,,1229,
0,,1229,
1,,1230,
0,,1230,
3,,1233,
0,,1233,
-1,,1232,
0,,1232,
2,,1234,
0,,1234,
-1,,1233,
0,,1233,
3,,1236,
0,,1236,
4,,1240,
0,,1240,
1,,1241,
0,,1241,
2,,1243,
0,,1243,
4,,1247,
0,,1247,
-1,,1246,
0,,1246,
-1,,1245,
0,,1245,
-2,,1243,
0,,1243,
