,,846,
1,,847,
0,,847,
-2,,845,
0,,845,
-1,,844,
0,,844,
-2,,842,
0,,842,
0,,842,
0,,842,
0,,842,
0,,842,
0,,842,
0,,842,
-1,,841,
0,,841,
1,,842,
0,,842,
1,,843,
0,,843,
3,,846,
1,,847,
3,,850,
2,,852,
2,,854,
1,,855,
2,,857,
2,,859,
1,,860,
3,,863,
0,,863,
2,,865,
0,,865,
1,,866,
1,,867,
0,,867,
1,,868,
0,,868,
-1,,867,
0,,867,
1,,868,
0,,868,
-1,,867,
0,,867,
1,,868,
0,,868,
-1,,867,
-1,,866,
0,,866,
-2,,864,
0,,864,
1,,865,
1,,866,
0,,866,
0,,866,
2,,868,
1,,869,
0,,869,
-1,,868,
-1,,867,
0,,867,
0,,867,
0,,867,
0,,867,
1,,868,
1,,869,
1,,870,
1,,871,
0,,871,
2,,873,
0,,873,
-1,,872,
0,,872,
1,,873,
1,,874,
0,,874,
-1,,873,
-1,,872,
-1,,871,
-2,,869,
-1,,868,
0,,868,
1,,869,
0,,869,
0,,869,
1,,870,
0,,870,
1,,871,
1,,872,
1,,873,
0,,873,
-1,,872,
0,,872,
1,,873,
0,,873,
-1,,872,
0,,872,
1,,873,
0,,873,
2,,875,
0,,875,
-1,,874,
0,,874,
0,,874,
0,,874,
1,,875,
1,,876,
1,,877,
1,,878,
2,,880,
1,,881,
1,,882,
1,,883,
0,,883,
1,,884,
2,,886,
1,,887,
1,,888,
0,,888,
2,,890,
0,,890,
-1,,889,
0,,889,
1,,890,
1,,891,
1,,892,
2,,894,
0,,894,
-1,,893,
0,,893,
2,,895,
2,,897,
1,,898,
0,,898,
-1,,897,
-1,,896,
0,,896,
2,,898,
0,,898,
-2,,896,
-1,,895,
0,,895,
-1,,894,
0,,894,
1,,895,
0,,895,
-1,,894,
-1,,893,
-1,,892,
0,,892,
1,,893,
0,,893,
1,,894,
0,,894,
1,,895,
0,,895,
-1,,894,
0,,894,
-1,,893,
0,,893,
1,,894,
1,,895,
0,,895,
0,,895,
2,,897,
1,,898,
1,,899,
0,,899,
-1,,898,
0,,898,
2,,900,
0,,900,
-1,,899,
0,,899,
0,,899,
1,,900,
0,,900,
-1,,899,
-1,,898,
-3,,895,
-1,,894,
-3,,891,
0,,891,
-1,,890,
0,,890,
-1,,889,
-2,,887,
-3,,884,
0,,884,
1,,885,
0,,885,
-1,,884,
0,,884,
-1,,883,
-1,,882,
-1,,881,
-1,,880,
-1,,879,
0,,879,
-1,,878,
0,,878,
2,,880,
0,,880,
2,,882,
2,,884,
0,,884,
-1,,883,
0,,883,
2,,885,
1,,886,
1,,887,
1,,888,
0,,888,
1,,889,
0,,889,
1,,890,
0,,890,
2,,892,
0,,892,
-1,,891,
0,,891,
1,,892,
0,,892,
-1,,891,
-1,,890,
0,,890,
1,,891,
0,,891,
-2,,889,
0,,889,
-2,,887,
-2,,885,
0,,885,
1,,886,
1,,887,
0,,887,
-1,,886,
0,,886,
0,,886,
1,,887,
0,,887,
0,,887,
1,,888,
1,,889,
0,,889,
1,,890,
0,,890,
0,,890,
1,,891,
0,,891,
0,,891,
-1,,890,
0,,890,
2,,892,
2,,894,
2,,896,
0,,896,
0,,896,
2,,898,
2,,900,
1,,901,
1,,902,
0,,902,
-1,,901,
0,,901,
2,,903,
0,,903,
-1,,902,
0,,902,
2,,904,
2,,906,
0,,906,
