,,931,
1,,932,
0,,932,
-1,,931,
0,,931,
-1,,930,
-2,,928,
0,,928,
0,,928,
0,,928,
-1,,927,
-2,,925,
0,,925,
-2,,923,
-1,,922,
-1,,921,
-2,,919,
-1,,918,
-2,,916,
-2,,914,
0,,914,
1,,915,
0,,915,
1,,916,
1,,917,
0,,917,
-1,,916,
-1,,915,
0,,915,
2,,917,
2,,919,
0,,919,
0,,919,
2,,921,
0,,921,
1,,922,
0,,922,
-1,,921,
0,,921,
-2,,919,
-2,,917,
0,,917,
1,,918,
0,,918,
-2,,916,
0,,916,
0,,916,
1,,917,
0,,917,
-2,,915,
0,,915,
1,,916,
0,,916,
-2,,914,
-1,,913,
0,,913,
1,,914,
0,,914,
-1,,913,
-1,,912,
0,,912,
1,,913,
0,,913,
-1,,912,
0,,912,
1,,913,
0,,913,
0,,913,
0,,913,
1,,914,
0,,914,
0,,914,
-2,,912,
-2,,910,
0,,910,
2,,912,
0,,912,
0,,912,
1,,913,
1,,914,
1,,915,
1,,916,
0,,916,
-1,,915,
0,,915,
1,,916,
2,,918,
0,,918,
1,,919,
0,,919,
1,,920,
2,,922,
0,,922,
-1,,921,
0,,921,
2,,923,
2,,925,
0,,925,
-1,,924,
0,,924,
2,,926,
1,,927,
1,,928,
0,,928,
-1,,927,
0,,927,
2,,929,
0,,929,
-1,,928,
0,,928,
2,,930,
0,,930,
2,,932,
1,,933,
1,,934,
0,,934,
1,,935,
2,,937,
1,,938,
0,,938,
2,,940,
0,,940,
2,,942,
1,,943,
1,,944,
0,,944,
1,,945,
0,,945,
0,,945,
0,,945,
-1,,944,
0,,944,
0,,944,
0,,944,
1,,945,
0,,945,
0,,945,
0,,945,
1,,946,
0,,946,
-1,,945,
-1,,944,
0,,944,
1,,945,
0,,945,
-2,,943,
-1,,942,
-1,,941,
-1,,940,
0,,940,
0,,940,
1,,941,
0,,941,
1,,942,
1,,943,
0,,943,
-1,,942,
-1,,941,
-2,,939,
0,,939,
-1,,938,
-2,,936,
0,,936,
0,,936,
2,,938,
0,,938,
2,,940,
1,,941,
1,,942,
0,,942,
-1,,941,
0,,941,
1,,942,
1,,943,
0,,943,
-1,,942,
0,,942,
2,,944,
2,,946,
1,,947,
0,,947,
-1,,946,
0,,946,
1,,947,
0,,947,
-1,,946,
-1,,945,
-2,,943,
-2,,941,
-3,,938,
0,,938,
1,,939,
0,,939,
-1,,938,
0,,938,
1,,939,
0,,939,
-1,,938,
-1,,937,
0,,937,
1,,938,
2,,940,
2,,942,
2,,944,
1,,945,
1,,946,
0,,946,
-1,,945,
0,,945,
1,,946,
1,,947,
1,,948,
2,,950,
0,,950,
1,,951,
1,,952,
2,,954,
0,,954,
1,,955,
2,,957,
0,,957,
2,,959,
1,,960,
0,,960,
-1,,959,
0,,959,
1,,960,
2,,962,
1,,963,
1,,964,
1,,965,
0,,965,
-1,,964,
-1,,963,
-2,,961,
-1,,960,
0,,960,
-2,,958,
-1,,957,
-3,,954,
-2,,952,
0,,952,
0,,952,
0,,952,
1,,953,
1,,954,
0,,954,
0,,954,
2,,956,
1,,957,
0,,957,
0,,957,
0,,957,
0,,957,
1,,958,
0,,958,
0,,958,
1,,959,
1,,960,
2,,962,
0,,962,
-1,,961,
-1,,960,
0,,960,
-1,,959,
0,,959,
1,,960,
0,,960,
0,,960,
0,,960,
0,,960,
-1,,959,
0,,959,
