,,1100,
4,,1104,
2,,1106,
4,,1110,
4,,1114,
2,,1116,
1,,1117,
2,,1119,
4,,1123,
1,,1124,
4,,1128,
2,,1130,
1,,1131,
4,,1135,
0,,1135,
-1,,1134,
0,,1134,
1,,1135,
0,,1135,
-1,,1134,
0,,1134,
1,,1135,
1,,1136,
4,,1140,
0,,1140,
0,,1140,
-1,,1139,
0,,1139,
1,,1140,
0,,1140,
1,,1141,
0,,1141,
-1,,1140,
0,,1140,
1,,1141,
0,,1141,
0,,1141,
0,,1141,
1,,1142,
0,,1142,
1,,1143,
0,,1143,
1,,1144,
0,,1144,
2,,1146,
0,,1146,
0,,1146,
0,,1146,
1,,1147,
0,,1147,
2,,1149,
0,,1149,
0,,1149,
0,,1149,
2,,1151,
4,,1155,
2,,1157,
3,,1160,
4,,1164,
3,,1167,
0,,1167,
-1,,1166,
0,,1166,
4,,1170,
1,,1171,
4,,1175,
0,,1175,
1,,1176,
0,,1176,
1,,1177,
0,,1177,
-2,,1175,
-2,,1173,
0,,1173,
1,,1174,
0,,1174,
-1,,1173,
0,,1173,
-2,,1171,
-1,,1170,
-2,,1168,
-2,,1166,
-3,,1163,
-2,,1161,
-1,,1160,
-1,,1159,
-3,,1156,
-3,,1153,
0,,1153,
1,,1154,
3,,1157,
3,,1160,
6,,1166,
6,,1172,
4,,1176,
0,,1176,
-1,,1175,
0,,1175,
4,,1179,
0,,1179,
-1,,1178,
0,,1178,
6,,1184,
1,,1185,
0,,1185,
1,,1186,
0,,1186,
1,,1187,
0,,1187,
-1,,1186,
0,,1186,
-1,,1185,
0,,1185,
-1,,1184,
0,,1184,
0,,1184,
0,,1184,
0,,1184,
0,,1184,
1,,1185,
0,,1185,
-1,,1184,
0,,1184,
0,,1184,
0,,1184,
0,,1184,
0,,1184,
-1,,1183,
0,,1183,
1,,1184,
0,,1184,
1,,1185,
0,,1185,
1,,1186,
0,,1186,
0,,1186,
0,,1186,
0,,1186,
0,,1186,
0,,1186,
0,,1186,
0,,1186,
0,,1186,
0,,1186,
2,,1188,
0,,1188,
1,,1189,
2,,1191,
0,,1191,
0,,1191,
0,,1191,
1,,1192,
0,,1192,
1,,1193,
0,,1193,
4,,1197,
0,,1197,
0,,1197,
0,,1197,
1,,1198,
0,,1198,
6,,1204,
0,,1204,
6,,1210,
0,,1210,
5,,1215,
0,,1215,
5,,1220,
0,,1220,
1,,1221,
0,,1221,
0,,1221,
0,,1221,
2,,1223,
0,,1223,
1,,1224,
0,,1224,
6,,1230,
0,,1230,
0,,1230,
0,,1230,
4,,1234,
0,,1234,
2,,1236,
0,,1236,
3,,1239,
0,,1239,
1,,1240,
0,,1240,
2,,1242,
0,,1242,
2,,1244,
0,,1244,
2,,1246,
1,,1247,
0,,1247,
-1,,1246,
0,,1246,
1,,1247,
0,,1247,
2,,1249,
0,,1249,
-1,,1248,
0,,1248,
2,,1250,
0,,1250,
1,,1251,
0,,1251,
1,,1252,
1,,1253,
1,,1254,
0,,1254,
0,,1254,
0,,1254,
0,,1254,
1,,1255,
0,,1255,
0,,1255,
0,,1255,
0,,1255,
3,,1258,
0,,1258,
1,,1259,
0,,1259,
3,,1262,
0,,1262,
3,,1265,
0,,1265,
2,,1267,
0,,1267,
2,,1269,
0,,1269,
3,,1272,
0,,1272,
1,,1273,
0,,1273,
0,,1273,
0,,1273,
2,,1275,
0,,1275,
2,,1277,
0,,1277,
1,,1278,
0,,1278,
2,,1280,
0,,1280,
2,,1282,
0,,1282,
3,,1285,
0,,1285,
0,,1285,
0,,1285,
1,,1286,
0,,1286,
2,,1288,
0,,1288,
1,,1289,
3,,1292,
0,,1292,
-1,,1291,
0,,1291,
-1,,1290,
0,,1290,
3,,1293,
0,,1293,
2,,1295,
2,,1297,
0,,1297,
-1,,1296,
0,,1296,
3,,1299,
0,,1299,
-1,,1298,
0,,1298,
1,,1299,
2,,1301,
4,,1305,
1,,1306,
1,,1307,
0,,1307,
0,,1307,
-2,,1305,
0,,1305,
-1,,1304,
0,,1304,
1,,1305,
0,,1305,
1,,1306,
0,,1306,
0,,1306,
0,,1306,
-1,,1305,
0,,1305,
1,,1306,
0,,1306,
-3,,1303,
0,,1303,
-2,,1301,
0,,1301,
-2,,1299,
0,,1299,
0,,1299,
0,,1299,
4,,1303,
0,,1303,
-1,,1302,
0,,1302,
0,,1302,
0,,1302,
-1,,1301,
0,,1301,
4,,1305,
0,,1305,
3,,1308,
0,,1308,
-1,,1307,
0,,1307,
-3,,1304,
0,,1304,
3,,1307,
0,,1307,
