,,1161,
7,,1168,
1,,1169,
5,,1174,
4,,1178,
1,,1179,
5,,1184,
3,,1187,
5,,1192,
5,,1197,
1,,1198,
0,,1198,
0,,1198,
6,,1204,
6,,1210,
1,,1211,
5,,1216,
1,,1217,
0,,1217,
-1,,1216,
0,,1216,
1,,1217,
6,,1223,
0,,1223,
-2,,1221,
0,,1221,
-2,,1219,
0,,1219,
1,,1220,
0,,1220,
-1,,1219,
0,,1219,
1,,1220,
0,,1220,
-1,,1219,
0,,1219,
0,,1219,
0,,1219,
0,,1219,
0,,1219,
0,,1219,
0,,1219,
-1,,1218,
0,,1218,
-2,,1216,
0,,1216,
0,,1216,
0,,1216,
-2,,1214,
0,,1214,
-2,,1212,
0,,1212,
-2,,1210,
0,,1210,
0,,1210,
0,,1210,
0,,1210,
0,,1210,
0,,1210,
0,,1210,
-2,,1208,
0,,1208,
0,,1208,
0,,1208,
3,,1211,
3,,1214,
4,,1218,
1,,1219,
5,,1224,
3,,1227,
4,,1231,
6,,1237,
5,,1242,
4,,1246,
3,,1249,
3,,1252,
0,,1252,
-1,,1251,
0,,1251,
5,,1256,
4,,1260,
0,,1260,
-1,,1259,
0,,1259,
2,,1261,
0,,1261,
2,,1263,
0,,1263,
2,,1265,
0,,1265,
2,,1267,
0,,1267,
4,,1271,
0,,1271,
1,,1272,
0,,1272,
2,,1274,
0,,1274,
1,,1275,
0,,1275,
1,,1276,
3,,1279,
4,,1283,
2,,1285,
3,,1288,
3,,1291,
0,,1291,
1,,1292,
3,,1295,
2,,1297,
0,,1297,
-2,,1295,
-2,,1293,
0,,1293,
0,,1293,
-3,,1290,
0,,1290,
1,,1291,
1,,1292,
0,,1292,
-3,,1289,
-1,,1288,
-1,,1287,
-1,,1286,
-1,,1285,
-3,,1282,
0,,1282,
0,,1282,
1,,1283,
0,,1283,
-2,,1281,
0,,1281,
1,,1282,
0,,1282,
-1,,1281,
0,,1281,
3,,1284,
0,,1284,
2,,1286,
0,,1286,
2,,1288,
0,,1288,
5,,1293,
0,,1293,
0,,1293,
0,,1293,
2,,1295,
0,,1295,
4,,1299,
0,,1299,
0,,1299,
0,,1299,
5,,1304,
0,,1304,
4,,1308,
0,,1308,
3,,1311,
0,,1311,
3,,1314,
0,,1314,
2,,1316,
0,,1316,
5,,1321,
0,,1321,
2,,1323,
0,,1323,
0,,1323,
-1,,1322,
0,,1322,
2,,1324,
0,,1324,
-1,,1323,
0,,1323,
3,,1326,
2,,1328,
0,,1328,
1,,1329,
2,,1331,
0,,1331,
-1,,1330,
-1,,1329,
0,,1329,
1,,1330,
4,,1334,
1,,1335,
0,,1335,
-1,,1334,
-1,,1333,
0,,1333,
1,,1334,
0,,1334,
-2,,1332,
0,,1332,
1,,1333,
0,,1333,
-1,,1332,
0,,1332,
1,,1333,
0,,1333,
-1,,1332,
-1,,1331,
-1,,1330,
0,,1330,
1,,1331,
0,,1331,
-2,,1329,
-1,,1328,
0,,1328,
-1,,1327,
0,,1327,
4,,1331,
4,,1335,
1,,1336,
3,,1339,
3,,1342,
3,,1345,
2,,1347,
1,,1348,
1,,1349,
0,,1349,
1,,1350,
0,,1350,
-1,,1349,
0,,1349,
1,,1350,
1,,1351,
1,,1352,
1,,1353,
0,,1353,
-1,,1352,
0,,1352,
3,,1355,
0,,1355,
2,,1357,
0,,1357,
-1,,1356,
0,,1356,
1,,1357,
0,,1357,
2,,1359,
0,,1359,
1,,1360,
0,,1360,
0,,1360,
0,,1360,
0,,1360,
0,,1360,
2,,1362,
0,,1362,
1,,1363,
0,,1363,
2,,1365,
0,,1365,
1,,1366,
1,,1367,
3,,1370,
3,,1373,
0,,1373,
1,,1374,
2,,1376,
2,,1378,
2,,1380,
0,,1380,
0,,1380,
0,,1380,
-2,,1378,
0,,1378,
-3,,1375,
0,,1375,
1,,1376,
0,,1376,
-2,,1374,
0,,1374,
1,,1375,
0,,1375,
-2,,1373,
0,,1373,
-3,,1370,
0,,1370,
-3,,1367,
0,,1367,
-1,,1366,
0,,1366,
1,,1367,
0,,1367,
0,,1367,
0,,1367,
0,,1367,
0,,1367,
0,,1367,
0,,1367,
0,,1367,
0,,1367,
-1,,1366,
0,,1366,
-1,,1365,
0,,1365,
-3,,1362,
0,,1362,
-1,,1361,
0,,1361,
-2,,1359,
0,,1359,
1,,1360,
0,,1360,
1,,1361,
0,,1361,
0,,1361,
0,,1361,
-2,,1359,
0,,1359,
2,,1361,
0,,1361,
0,,1361,
0,,1361,
3,,1364,
0,,1364,
0,,1364,
0,,1364,
3,,1367,
0,,1367,
-1,,1366,
0,,1366,
2,,1368,
0,,1368,
2,,1370,
0,,1370,
-1,,1369,
0,,1369,
1,,1370,
0,,1370,
-2,,1368,
0,,1368,
1,,1369,
0,,1369,
3,,1372,
0,,1372,
2,,1374,
0,,1374,
-3,,1371,
0,,1371,
2,,1373,
0,,1373,
3,,1376,
0,,1376,
-1,,1375,
0,,1375,
1,,1376,
0,,1376,
2,,1378,
0,,1378,
4,,1382,
0,,1382,
-1,,1381,
0,,1381,
3,,1384,
0,,1384,
-1,,1383,
0,,1383,
4,,1387,
0,,1387,
3,,1390,
0,,1390,
