,,796,
1,,797,
0,,797,
-2,,795,
0,,795,
1,,796,
0,,796,
-1,,795,
0,,795,
-1,,794,
0,,794,
1,,795,
0,,795,
1,,796,
0,,796,
0,,796,
0,,796,
0,,796,
0,,796,
0,,796,
0,,796,
1,,797,
0,,797,
-1,,796,
0,,796,
1,,797,
3,,800,
2,,802,
0,,802,
1,,803,
0,,803,
-1,,802,
0,,802,
-1,,801,
-1,,800,
-1,,799,
-1,,798,
0,,798,
0,,798,
-2,,796,
-1,,795,
0,,795,
0,,795,
-2,,793,
-1,,792,
-1,,791,
-1,,790,
0,,790,
-2,,788,
-1,,787,
0,,787,
-1,,786,
-1,,785,
0,,785,
-2,,783,
-1,,782,
0,,782,
-1,,781,
-1,,780,
-1,,779,
0,,779,
1,,780,
0,,780,
-1,,779,
0,,779,
-1,,778,
-1,,777,
0,,777,
1,,778,
0,,778,
-1,,777,
-1,,776,
-1,,775,
-1,,774,
0,,774,
1,,775,
0,,775,
-2,,773,
-1,,772,
0,,772,
1,,773,
0,,773,
1,,774,
0,,774,
-1,,773,
0,,773,
1,,774,
1,,775,
0,,775,
-1,,774,
0,,774,
1,,775,
0,,775,
1,,776,
1,,777,
1,,778,
2,,780,
0,,780,
2,,782,
2,,784,
0,,784,
-1,,783,
0,,783,
2,,785,
1,,786,
0,,786,
2,,788,
0,,788,
-1,,787,
0,,787,
1,,788,
2,,790,
2,,792,
0,,792,
-1,,791,
0,,791,
2,,793,
0,,793,
2,,795,
0,,795,
-1,,794,
-1,,793,
0,,793,
1,,794,
2,,796,
1,,797,
2,,799,
1,,800,
0,,800,
0,,800,
0,,800,
1,,801,
1,,802,
0,,802,
-1,,801,
-1,,800,
-1,,799,
0,,799,
-1,,798,
-2,,796,
0,,796,
1,,797,
0,,797,
-1,,796,
-2,,794,
0,,794,
0,,794,
2,,796,
0,,796,
-1,,795,
0,,795,
0,,795,
-1,,794,
-1,,793,
0,,793,
0,,793,
1,,794,
1,,795,
0,,795,
-1,,794,
0,,794,
1,,795,
0,,795,
-1,,794,
0,,794,
-2,,792,
-1,,791,
-1,,790,
-2,,788,
0,,788,
0,,788,
-1,,787,
0,,787,
1,,788,
0,,788,
-1,,787,
0,,787,
1,,788,
0,,788,
0,,788,
0,,788,
2,,790,
0,,790,
1,,791,
0,,791,
0,,791,
-1,,790,
-1,,789,
-1,,788,
-2,,786,
-2,,784,
-3,,781,
-3,,778,
-1,,777,
-2,,775,
-2,,773,
-1,,772,
0,,772,
1,,773,
0,,773,
-1,,772,
0,,772,
1,,773,
0,,773,
1,,774,
0,,774,
-1,,773,
0,,773,
2,,775,
0,,775,
0,,775,
0,,775,
0,,775,
0,,775,
-1,,774,
0,,774,
1,,775,
0,,775,
2,,777,
1,,778,
1,,779,
2,,781,
0,,781,
-1,,780,
-1,,779,
0,,779,
1,,780,
2,,782,
1,,783,
1,,784,
0,,784,
-1,,783,
-1,,782,
0,,782,
1,,783,
0,,783,
1,,784,
0,,784,
2,,786,
0,,786,
-1,,785,
0,,785,
2,,787,
0,,787,
3,,790,
1,,791,
1,,792,
0,,792,
-2,,790,
0,,790,
1,,791,
0,,791,
-2,,789,
0,,789,
-2,,787,
-1,,786,
0,,786,
0,,786,
-1,,785,
0,,785,
1,,786,
0,,786,
-1,,785,
0,,785,
0,,785,
-1,,784,
-1,,783,
-1,,782,
-1,,781,
-1,,780,
0,,780,
1,,781,
0,,781,
-1,,780,
0,,780,
0,,780,
0,,780,
-1,,779,
-2,,777,
-1,,776,
-1,,775,
0,,775,
1,,776,
