,,1217,
0,,1217,
0,,1217,
-1,,1216,
0,,1216,
1,,1217,
0,,1217,
-1,,1216,
0,,1216,
2,,1218,
2,,1220,
1,,1221,
0,,1221,
-1,,1220,
-1,,1219,
0,,1219,
1,,1220,
1,,1221,
1,,1222,
0,,1222,
1,,1223,
0,,1223,
0,,1223,
1,,1224,
0,,1224,
-1,,1223,
0,,1223,
0,,1223,
0,,1223,
0,,1223,
0,,1223,
0,,1223,
0,,1223,
-2,,1221,
0,,1221,
-2,,1219,
0,,1219,
-2,,1217,
0,,1217,
-1,,1216,
0,,1216,
0,,1216,
0,,1216,
-2,,1214,
0,,1214,
-1,,1213,
0,,1213,
-3,,1210,
0,,1210,
-2,,1208,
0,,1208,
-2,,1206,
0,,1206,
-1,,1205,
0,,1205,
0,,1205,
0,,1205,
-1,,1204,
0,,1204,
1,,1205,
0,,1205,
-1,,1204,
0,,1204,
-2,,1202,
0,,1202,
-1,,1201,
-1,,1200,
0,,1200,
0,,1200,
-1,,1199,
0,,1199,
1,,1200,
2,,1202,
1,,1203,
0,,1203,
-1,,1202,
0,,1202,
0,,1202,
0,,1202,
0,,1202,
1,,1203,
1,,1204,
1,,1205,
1,,1206,
1,,1207,
0,,1207,
1,,1208,
1,,1209,
0,,1209,
1,,1210,
1,,1211,
1,,1212,
0,,1212,
0,,1212,
0,,1212,
0,,1212,
2,,1214,
0,,1214,
1,,1215,
0,,1215,
1,,1216,
0,,1216,
-1,,1215,
0,,1215,
0,,1215,
0,,1215,
-1,,1214,
0,,1214,
1,,1215,
0,,1215,
-1,,1214,
0,,1214,
-2,,1212,
0,,1212,
-1,,1211,
0,,1211,
-1,,1210,
0,,1210,
0,,1210,
0,,1210,
0,,1210,
0,,1210,
-1,,1209,
0,,1209,
1,,1210,
0,,1210,
-1,,1209,
0,,1209,
-1,,1208,
0,,1208,
-1,,1207,
0,,1207,
1,,1208,
0,,1208,
0,,1208,
0,,1208,
1,,1209,
0,,1209,
0,,1209,
0,,1209,
-2,,1207,
0,,1207,
2,,1209,
0,,1209,
2,,1211,
0,,1211,
0,,1211,
0,,1211,
1,,1212,
0,,1212,
1,,1213,
0,,1213,
-1,,1212,
0,,1212,
0,,1212,
0,,1212,
0,,1212,
0,,1212,
1,,1213,
0,,1213,
-1,,1212,
0,,1212,
2,,1214,
0,,1214,
1,,1215,
0,,1215,
0,,1215,
0,,1215,
1,,1216,
0,,1216,
2,,1218,
0,,1218,
-2,,1216,
0,,1216,
1,,1217,
0,,1217,
-1,,1216,
0,,1216,
-1,,1215,
0,,1215,
1,,1216,
0,,1216,
-1,,1215,
0,,1215,
-1,,1214,
0,,1214,
1,,1215,
1,,1216,
1,,1217,
2,,1219,
0,,1219,
-1,,1218,
0,,1218,
1,,1219,
0,,1219,
-1,,1218,
-1,,1217,
0,,1217,
-1,,1216,
0,,1216,
-1,,1215,
0,,1215,
1,,1216,
0,,1216,
-1,,1215,
-1,,1214,
-1,,1213,
0,,1213,
1,,1214,
0,,1214,
0,,1214,
0,,1214,
-1,,1213,
0,,1213,
2,,1215,
0,,1215,
3,,1218,
2,,1220,
0,,1220,
0,,1220,
0,,1220,
1,,1221,
0,,1221,
1,,1222,
1,,1223,
0,,1223,
0,,1223,
1,,1224,
0,,1224,
0,,1224,
3,,1227,
1,,1228,
1,,1229,
1,,1230,
0,,1230,
-2,,1228,
0,,1228,
-2,,1226,
0,,1226,
-2,,1224,
0,,1224,
-1,,1223,
0,,1223,
-1,,1222,
0,,1222,
-1,,1221,
0,,1221,
0,,1221,
0,,1221,
-2,,1219,
0,,1219,
-1,,1218,
0,,1218,
-1,,1217,
0,,1217,
1,,1218,
0,,1218,
-2,,1216,
-3,,1213,
0,,1213,
-2,,1211,
0,,1211,
0,,1211,
0,,1211,
-3,,1208,
0,,1208,
1,,1209,
0,,1209,
1,,1210,
0,,1210,
1,,1211,
0,,1211,
2,,1213,
0,,1213,
0,,1213,
0,,1213,
1,,1214,
0,,1214,
2,,1216,
0,,1216,
-1,,1215,
0,,1215,
0,,1215,
0,,1215,
1,,1216,
0,,1216,
3,,1219,
0,,1219,
-1,,1218,
0,,1218,
-1,,1217,
0,,1217,
-1,,1216,
0,,1216,
1,,1217,
0,,1217,
0,,1217,
0,,1217,
3,,1220,
0,,1220,
2,,1222,
0,,1222,
0,,1222,
0,,1222,
-1,,1221,
0,,1221,
-2,,1219,
0,,1219,
1,,1220,
0,,1220,
-2,,1218,
0,,1218,
0,,1218,
0,,1218,
1,,1219,
0,,1219,
-1,,1218,
0,,1218,
-1,,1217,
0,,1217,
-1,,1216,
0,,1216,
-1,,1215,
0,,1215,
-4,,1211,
0,,1211,
2,,1213,
0,,1213,
0,,1213,
0,,1213,
1,,1214,
0,,1214,
-4,,1210,
0,,1210,
0,,1210,
0,,1210,
1,,1211,
0,,1211,
1,,1212,
0,,1212,
1,,1213,
0,,1213,
2,,1215,
0,,1215,
4,,1219,
0,,1219,
2,,1221,
0,,1221,
0,,1221,
0,,1221,
1,,1222,
0,,1222,
-2,,1220,
0,,1220,
-1,,1219,
0,,1219,
-1,,1218,
0,,1218,
0,,1218,
0,,1218,
3,,1221,
0,,1221,
1,,1222,
0,,1222,
1,,1223,
0,,1223,
