,,1100,
-1,,1099,
0,,1099,
1,,1100,
0,,1100,
2,,1102,
0,,1102,
-1,,1101,
-1,,1100,
0,,1100,
3,,1103,
3,,1106,
3,,1109,
0,,1109,
0,,1109,
4,,1113,
1,,1114,
2,,1116,
0,,1116,
-1,,1115,
0,,1115,
3,,1118,
0,,1118,
-1,,1117,
0,,1117,
3,,1120,
3,,1123,
0,,1123,
-1,,1122,
0,,1122,
-1,,1121,
0,,1121,
0,,1121,
0,,1121,
1,,1122,
0,,1122,
1,,1123,
0,,1123,
-1,,1122,
0,,1122,
0,,1122,
0,,1122,
2,,1124,
0,,1124,
-1,,1123,
0,,1123,
1,,1124,
0,,1124,
0,,1124,
0,,1124,
2,,1126,
0,,1126,
1,,1127,
0,,1127,
0,,1127,
0,,1127,
1,,1128,
0,,1128,
-1,,1127,
0,,1127,
1,,1128,
0,,1128,
-2,,1126,
-4,,1122,
-3,,1119,
-3,,1116,
-4,,1112,
0,,1112,
-1,,1111,
-2,,1109,
0,,1109,
1,,1110,
2,,1112,
1,,1113,
2,,1115,
1,,1116,
3,,1119,
0,,1119,
0,,1119,
2,,1121,
0,,1121,
-1,,1120,
0,,1120,
1,,1121,
2,,1123,
0,,1123,
-1,,1122,
0,,1122,
1,,1123,
1,,1124,
0,,1124,
-1,,1123,
-3,,1120,
-4,,1116,
-1,,1115,
-5,,1110,
-1,,1109,
-4,,1105,
-1,,1104,
-3,,1101,
-6,,1095,
-6,,1089,
0,,1089,
2,,1091,
0,,1091,
0,,1091,
0,,1091,
2,,1093,
0,,1093,
0,,1093,
0,,1093,
1,,1094,
0,,1094,
1,,1095,
0,,1095,
1,,1096,
0,,1096,
0,,1096,
0,,1096,
1,,1097,
0,,1097,
0,,1097,
0,,1097,
1,,1098,
0,,1098,
2,,1100,
0,,1100,
1,,1101,
0,,1101,
-1,,1100,
0,,1100,
2,,1102,
0,,1102,
2,,1104,
0,,1104,
1,,1105,
0,,1105,
0,,1105,
0,,1105,
1,,1106,
0,,1106,
0,,1106,
0,,1106,
1,,1107,
1,,1108,
0,,1108,
2,,1110,
0,,1110,
0,,1110,
1,,1111,
0,,1111,
-1,,1110,
0,,1110,
1,,1111,
0,,1111,
-2,,1109,
0,,1109,
-4,,1105,
0,,1105,
0,,1105,
0,,1105,
-4,,1101,
0,,1101,
-1,,1100,
0,,1100,
1,,1101,
0,,1101,
-4,,1097,
0,,1097,
-3,,1094,
0,,1094,
-2,,1092,
0,,1092,
-2,,1090,
0,,1090,
0,,1090,
0,,1090,
-5,,1085,
0,,1085,
1,,1086,
0,,1086,
-4,,1082,
0,,1082,
-2,,1080,
0,,1080,
-5,,1075,
0,,1075,
-3,,1072,
0,,1072,
1,,1073,
0,,1073,
1,,1074,
0,,1074,
-4,,1070,
0,,1070,
1,,1071,
0,,1071,
-1,,1070,
0,,1070,
1,,1071,
0,,1071,
-1,,1070,
0,,1070,
1,,1071,
2,,1073,
1,,1074,
0,,1074,
-1,,1073,
0,,1073,
2,,1075,
0,,1075,
1,,1076,
1,,1077,
0,,1077,
0,,1077,
-1,,1076,
0,,1076,
2,,1078,
1,,1079,
1,,1080,
0,,1080,
1,,1081,
0,,1081,
-1,,1080,
0,,1080,
1,,1081,
0,,1081,
0,,1081,
0,,1081,
1,,1082,
0,,1082,
2,,1084,
0,,1084,
0,,1084,
0,,1084,
-1,,1083,
0,,1083,
0,,1083,
0,,1083,
1,,1084,
0,,1084,
1,,1085,
0,,1085,
2,,1087,
0,,1087,
-1,,1086,
0,,1086,
1,,1087,
0,,1087,
2,,1089,
0,,1089,
2,,1091,
0,,1091,
2,,1093,
0,,1093,
3,,1096,
0,,1096,
1,,1097,
0,,1097,
3,,1100,
1,,1101,
3,,1104,
0,,1104,
-2,,1102,
0,,1102,
2,,1104,
3,,1107,
1,,1108,
0,,1108,
-1,,1107,
0,,1107,
-1,,1106,
0,,1106,
1,,1107,
3,,1110,
1,,1111,
0,,1111,
4,,1115,
0,,1115,
-2,,1113,
0,,1113,
2,,1115,
0,,1115,
-2,,1113,
0,,1113,
3,,1116,
0,,1116,
1,,1117,
0,,1117,
0,,1117,
0,,1117,
1,,1118,
0,,1118,
-1,,1117,
0,,1117,
0,,1117,
0,,1117,
-1,,1116,
0,,1116,
3,,1119,
0,,1119,
-2,,1117,
0,,1117,
2,,1119,
0,,1119,
1,,1120,
0,,1120,
2,,1122,
0,,1122,
1,,1123,
0,,1123,
-1,,1122,
0,,1122,
-1,,1121,
0,,1121,
1,,1122,
0,,1122,
-2,,1120,
0,,1120,
0,,1120,
0,,1120,
1,,1121,
0,,1121,
