,,1158,
0,,1158,
0,,1158,
-2,,1156,
-3,,1153,
0,,1153,
1,,1154,
0,,1154,
-2,,1152,
-2,,1150,
-3,,1147,
0,,1147,
0,,1147,
-2,,1145,
-1,,1144,
0,,1144,
-4,,1140,
-4,,1136,
-1,,1135,
-1,,1134,
0,,1134,
-2,,1132,
0,,1132,
0,,1132,
-1,,1131,
0,,1131,
0,,1131,
-1,,1130,
-1,,1129,
0,,1129,
-2,,1127,
0,,1127,
1,,1128,
0,,1128,
-1,,1127,
0,,1127,
1,,1128,
1,,1129,
0,,1129,
-2,,1127,
0,,1127,
0,,1127,
0,,1127,
2,,1129,
1,,1130,
0,,1130,
2,,1132,
1,,1133,
0,,1133,
0,,1133,
1,,1134,
0,,1134,
-1,,1133,
-1,,1132,
0,,1132,
2,,1134,
1,,1135,
0,,1135,
1,,1136,
0,,1136,
-1,,1135,
0,,1135,
1,,1136,
0,,1136,
-1,,1135,
0,,1135,
1,,1136,
0,,1136,
1,,1137,
0,,1137,
-1,,1136,
0,,1136,
-2,,1134,
0,,1134,
-1,,1133,
0,,1133,
-1,,1132,
0,,1132,
0,,1132,
0,,1132,
-1,,1131,
0,,1131,
-1,,1130,
0,,1130,
-2,,1128,
0,,1128,
0,,1128,
0,,1128,
-1,,1127,
0,,1127,
1,,1128,
0,,1128,
-2,,1126,
0,,1126,
-1,,1125,
-2,,1123,
-1,,1122,
-2,,1120,
0,,1120,
1,,1121,
0,,1121,
-2,,1119,
-1,,1118,
-2,,1116,
-1,,1115,
-2,,1113,
-1,,1112,
0,,1112,
1,,1113,
0,,1113,
-2,,1111,
-3,,1108,
-2,,1106,
-1,,1105,
0,,1105,
1,,1106,
0,,1106,
-1,,1105,
-3,,1102,
0,,1102,
-3,,1099,
0,,1099,
2,,1101,
0,,1101,
2,,1103,
0,,1103,
-1,,1102,
0,,1102,
1,,1103,
0,,1103,
2,,1105,
0,,1105,
0,,1105,
0,,1105,
2,,1107,
0,,1107,
-1,,1106,
0,,1106,
1,,1107,
0,,1107,
0,,1107,
0,,1107,
3,,1110,
0,,1110,
2,,1112,
0,,1112,
1,,1113,
0,,1113,
2,,1115,
0,,1115,
1,,1116,
0,,1116,
1,,1117,
1,,1118,
1,,1119,
0,,1119,
1,,1120,
1,,1121,
1,,1122,
0,,1122,
2,,1124,
1,,1125,
1,,1126,
0,,1126,
1,,1127,
2,,1129,
2,,1131,
0,,1131,
-1,,1130,
0,,1130,
1,,1131,
0,,1131,
-1,,1130,
0,,1130,
0,,1130,
0,,1130,
1,,1131,
0,,1131,
-2,,1129,
0,,1129,
1,,1130,
0,,1130,
-1,,1129,
0,,1129,
-1,,1128,
-2,,1126,
0,,1126,
2,,1128,
0,,1128,
-1,,1127,
-1,,1126,
0,,1126,
1,,1127,
1,,1128,
0,,1128,
1,,1129,
0,,1129,
1,,1130,
0,,1130,
1,,1131,
1,,1132,
0,,1132,
1,,1133,
0,,1133,
0,,1133,
-1,,1132,
0,,1132,
-1,,1131,
0,,1131,
2,,1133,
0,,1133,
-1,,1132,
0,,1132,
2,,1134,
0,,1134,
0,,1134,
0,,1134,
0,,1134,
0,,1134,
1,,1135,
0,,1135,
1,,1136,
0,,1136,
0,,1136,
0,,1136,
1,,1137,
0,,1137,
1,,1138,
0,,1138,
3,,1141,
0,,1141,
-1,,1140,
-2,,1138,
0,,1138,
-2,,1136,
0,,1136,
-2,,1134,
-3,,1131,
0,,1131,
1,,1132,
0,,1132,
-1,,1131,
-2,,1129,
0,,1129,
0,,1129,
0,,1129,
0,,1129,
2,,1131,
0,,1131,
0,,1131,
0,,1131,
1,,1132,
0,,1132,
-1,,1131,
0,,1131,
0,,1131,
0,,1131,
-1,,1130,
0,,1130,
2,,1132,
0,,1132,
-1,,1131,
0,,1131,
0,,1131,
0,,1131,
-1,,1130,
0,,1130,
0,,1130,
0,,1130,
3,,1133,
0,,1133,
0,,1133,
0,,1133,
1,,1134,
0,,1134,
1,,1135,
0,,1135,
2,,1137,
0,,1137,
2,,1139,
0,,1139,
2,,1141,
0,,1141,
2,,1143,
0,,1143,
2,,1145,
0,,1145,
4,,1149,
0,,1149,
0,,1149,
0,,1149,
1,,1150,
0,,1150,
0,,1150,
0,,1150,
2,,1152,
0,,1152,
3,,1155,
0,,1155,
-1,,1154,
0,,1154,
-2,,1152,
0,,1152,
2,,1154,
0,,1154,
-1,,1153,
0,,1153,
0,,1153,
0,,1153,
1,,1154,
0,,1154,
0,,1154,
0,,1154,
1,,1155,
0,,1155,
2,,1157,
0,,1157,
-3,,1154,
0,,1154,
-3,,1151,
0,,1151,
3,,1154,
0,,1154,
-2,,1152,
0,,1152,
2,,1154,
0,,1154,
0,,1154,
0,,1154,
-1,,1153,
0,,1153,
-1,,1152,
0,,1152,
1,,1153,
0,,1153,
0,,1153,
0,,1153,
0,,1153,
0,,1153,
2,,1155,
0,,1155,
0,,1155,
0,,1155,
