,,1072,
2,,1074,
0,,1074,
-1,,1073,
0,,1073,
3,,1076,
2,,1078,
1,,1079,
1,,1080,
0,,1080,
-1,,1079,
0,,1079,
-1,,1078,
0,,1078,
3,,1081,
2,,1083,
1,,1084,
2,,1086,
3,,1089,
2,,1091,
0,,1091,
-1,,1090,
-1,,1089,
0,,1089,
1,,1090,
0,,1090,
-2,,1088,
-2,,1086,
0,,1086,
-1,,1085,
-1,,1084,
-1,,1083,
0,,1083,
0,,1083,
-1,,1082,
-1,,1081,
-1,,1080,
0,,1080,
1,,1081,
0,,1081,
-1,,1080,
0,,1080,
2,,1082,
0,,1082,
-1,,1081,
0,,1081,
2,,1083,
0,,1083,
0,,1083,
1,,1084,
0,,1084,
1,,1085,
0,,1085,
1,,1086,
2,,1088,
0,,1088,
1,,1089,
0,,1089,
-1,,1088,
0,,1088,
1,,1089,
1,,1090,
0,,1090,
0,,1090,
0,,1090,
1,,1091,
0,,1091,
0,,1091,
0,,1091,
1,,1092,
0,,1092,
-1,,1091,
0,,1091,
-1,,1090,
0,,1090,
-1,,1089,
0,,1089,
-1,,1088,
0,,1088,
0,,1088,
0,,1088,
1,,1089,
0,,1089,
1,,1090,
0,,1090,
0,,1090,
2,,1092,
0,,1092,
-1,,1091,
0,,1091,
1,,1092,
0,,1092,
-1,,1091,
0,,1091,
2,,1093,
2,,1095,
2,,1097,
0,,1097,
-1,,1096,
-1,,1095,
-3,,1092,
-2,,1090,
-2,,1088,
-2,,1086,
-2,,1084,
-3,,1081,
-2,,1079,
-2,,1077,
0,,1077,
1,,1078,
0,,1078,
-3,,1075,
0,,1075,
1,,1076,
0,,1076,
-3,,1073,
-2,,1071,
-1,,1070,
0,,1070,
-2,,1068,
-3,,1065,
0,,1065,
1,,1066,
0,,1066,
0,,1066,
3,,1069,
0,,1069,
0,,1069,
0,,1069,
2,,1071,
0,,1071,
-1,,1070,
0,,1070,
1,,1071,
0,,1071,
1,,1072,
0,,1072,
0,,1072,
0,,1072,
3,,1075,
0,,1075,
0,,1075,
0,,1075,
1,,1076,
0,,1076,
3,,1079,
0,,1079,
1,,1080,
0,,1080,
0,,1080,
0,,1080,
2,,1082,
0,,1082,
1,,1083,
1,,1084,
0,,1084,
0,,1084,
0,,1084,
0,,1084,
0,,1084,
2,,1086,
2,,1088,
2,,1090,
0,,1090,
-1,,1089,
0,,1089,
2,,1091,
0,,1091,
1,,1092,
0,,1092,
-1,,1091,
0,,1091,
1,,1092,
1,,1093,
0,,1093,
-2,,1091,
-1,,1090,
0,,1090,
-1,,1089,
0,,1089,
0,,1089,
0,,1089,
-1,,1088,
-1,,1087,
-1,,1086,
-1,,1085,
0,,1085,
1,,1086,
0,,1086,
-1,,1085,
0,,1085,
0,,1085,
1,,1086,
0,,1086,
1,,1087,
2,,1089,
1,,1090,
0,,1090,
-1,,1089,
0,,1089,
1,,1090,
1,,1091,
0,,1091,
-1,,1090,
-1,,1089,
0,,1089,
2,,1091,
0,,1091,
1,,1092,
0,,1092,
0,,1092,
0,,1092,
0,,1092,
-2,,1090,
0,,1090,
-1,,1089,
0,,1089,
-3,,1086,
0,,1086,
-1,,1085,
0,,1085,
0,,1085,
0,,1085,
-1,,1084,
0,,1084,
0,,1084,
0,,1084,
-2,,1082,
0,,1082,
0,,1082,
0,,1082,
-3,,1079,
-2,,1077,
0,,1077,
-2,,1075,
-1,,1074,
-2,,1072,
0,,1072,
-1,,1071,
-2,,1069,
0,,1069,
1,,1070,
0,,1070,
-1,,1069,
0,,1069,
0,,1069,
0,,1069,
0,,1069,
0,,1069,
-2,,1067,
0,,1067,
-2,,1065,
0,,1065,
-2,,1063,
0,,1063,
-1,,1062,
0,,1062,
-1,,1061,
0,,1061,
-3,,1058,
0,,1058,
-2,,1056,
0,,1056,
-3,,1053,
0,,1053,
-2,,1051,
0,,1051,
-2,,1049,
0,,1049,
-2,,1047,
0,,1047,
-1,,1046,
0,,1046,
-1,,1045,
0,,1045,
-3,,1042,
0,,1042,
-2,,1040,
0,,1040,
4,,1044,
0,,1044,
4,,1048,
0,,1048,
0,,1048,
0,,1048,
0,,1048,
0,,1048,
-3,,1045,
0,,1045,
4,,1049,
0,,1049,
0,,1049,
0,,1049,
2,,1051,
0,,1051,
2,,1053,
0,,1053,
2,,1055,
0,,1055,
1,,1056,
0,,1056,
-1,,1055,
0,,1055,
1,,1056,
0,,1056,
-2,,1054,
0,,1054,
-1,,1053,
0,,1053,
-3,,1050,
0,,1050,
-2,,1048,
0,,1048,
-3,,1045,
0,,1045,
-2,,1043,
0,,1043,
2,,1045,
0,,1045,
0,,1045,
0,,1045,
2,,1047,
0,,1047,
1,,1048,
0,,1048,
1,,1049,
0,,1049,
0,,1049,
0,,1049,
-4,,1045,
0,,1045,
1,,1046,
0,,1046,
-2,,1044,
0,,1044,
-3,,1041,
0,,1041,
-1,,1040,
0,,1040,
