,,1143,
-1,,1142,
-3,,1139,
-3,,1136,
0,,1136,
-2,,1134,
-2,,1132,
-1,,1131,
0,,1131,
-1,,1130,
-1,,1129,
-3,,1126,
-1,,1125,
0,,1125,
-2,,1123,
-2,,1121,
-1,,1120,
-1,,1119,
-4,,1115,
0,,1115,
-4,,1111,
-3,,1108,
-1,,1107,
-2,,1105,
0,,1105,
1,,1106,
0,,1106,
-1,,1105,
-1,,1104,
-2,,1102,
-1,,1101,
-2,,1099,
0,,1099,
1,,1100,
0,,1100,
-2,,1098,
-2,,1096,
-3,,1093,
-2,,1091,
-2,,1089,
0,,1089,
1,,1090,
0,,1090,
-1,,1089,
-3,,1086,
-2,,1084,
0,,1084,
1,,1085,
1,,1086,
1,,1087,
1,,1088,
0,,1088,
2,,1090,
0,,1090,
-1,,1089,
0,,1089,
2,,1091,
0,,1091,
-1,,1090,
0,,1090,
1,,1091,
0,,1091,
0,,1091,
0,,1091,
1,,1092,
2,,1094,
1,,1095,
0,,1095,
0,,1095,
0,,1095,
-1,,1094,
0,,1094,
0,,1094,
0,,1094,
0,,1094,
0,,1094,
-2,,1092,
0,,1092,
1,,1093,
0,,1093,
1,,1094,
0,,1094,
-1,,1093,
0,,1093,
0,,1093,
0,,1093,
-2,,1091,
0,,1091,
0,,1091,
0,,1091,
0,,1091,
-1,,1090,
0,,1090,
1,,1091,
1,,1092,
0,,1092,
-1,,1091,
0,,1091,
0,,1091,
2,,1093,
0,,1093,
-1,,1092,
-3,,1089,
-1,,1088,
-1,,1087,
0,,1087,
-1,,1086,
-2,,1084,
0,,1084,
-2,,1082,
-2,,1080,
-1,,1079,
-2,,1077,
-3,,1074,
-1,,1073,
-2,,1071,
-1,,1070,
-2,,1068,
-2,,1066,
0,,1066,
-2,,1064,
-3,,1061,
0,,1061,
1,,1062,
0,,1062,
2,,1064,
0,,1064,
2,,1066,
0,,1066,
3,,1069,
0,,1069,
1,,1070,
0,,1070,
1,,1071,
0,,1071,
0,,1071,
0,,1071,
1,,1072,
0,,1072,
1,,1073,
0,,1073,
-1,,1072,
0,,1072,
0,,1072,
0,,1072,
0,,1072,
0,,1072,
1,,1073,
0,,1073,
0,,1073,
0,,1073,
2,,1075,
0,,1075,
0,,1075,
-2,,1073,
-2,,1071,
0,,1071,
0,,1071,
0,,1071,
-1,,1070,
-1,,1069,
0,,1069,
-1,,1068,
0,,1068,
1,,1069,
1,,1070,
0,,1070,
-1,,1069,
0,,1069,
1,,1070,
0,,1070,
-1,,1069,
0,,1069,
-1,,1068,
0,,1068,
-1,,1067,
0,,1067,
1,,1068,
0,,1068,
0,,1068,
1,,1069,
0,,1069,
-1,,1068,
0,,1068,
2,,1070,
2,,1072,
0,,1072,
-1,,1071,
-1,,1070,
-2,,1068,
0,,1068,
-2,,1066,
-1,,1065,
-2,,1063,
0,,1063,
0,,1063,
0,,1063,
-2,,1061,
-2,,1059,
-1,,1058,
0,,1058,
-2,,1056,
0,,1056,
-2,,1054,
0,,1054,
0,,1054,
-1,,1053,
0,,1053,
1,,1054,
0,,1054,
0,,1054,
3,,1057,
0,,1057,
1,,1058,
0,,1058,
0,,1058,
0,,1058,
0,,1058,
0,,1058,
0,,1058,
0,,1058,
0,,1058,
0,,1058,
-1,,1057,
0,,1057,
2,,1059,
0,,1059,
1,,1060,
0,,1060,
0,,1060,
0,,1060,
0,,1060,
-2,,1058,
-3,,1055,
-1,,1054,
0,,1054,
-1,,1053,
0,,1053,
-1,,1052,
0,,1052,
2,,1054,
0,,1054,
2,,1056,
0,,1056,
3,,1059,
0,,1059,
0,,1059,
0,,1059,
1,,1060,
0,,1060,
3,,1063,
0,,1063,
1,,1064,
0,,1064,
0,,1064,
0,,1064,
-1,,1063,
0,,1063,
0,,1063,
0,,1063,
3,,1066,
0,,1066,
0,,1066,
0,,1066,
3,,1069,
0,,1069,
0,,1069,
0,,1069,
0,,1069,
0,,1069,
0,,1069,
0,,1069,
1,,1070,
0,,1070,
1,,1071,
0,,1071,
2,,1073,
0,,1073,
2,,1075,
0,,1075,
2,,1077,
0,,1077,
5,,1082,
0,,1082,
1,,1083,
0,,1083,
-1,,1082,
0,,1082,
0,,1082,
0,,1082,
1,,1083,
0,,1083,
1,,1084,
0,,1084,
3,,1087,
0,,1087,
0,,1087,
0,,1087,
0,,1087,
0,,1087,
0,,1087,
0,,1087,
0,,1087,
0,,1087,
2,,1089,
0,,1089,
0,,1089,
0,,1089,
-1,,1088,
0,,1088,
1,,1089,
0,,1089,
1,,1090,
0,,1090,
2,,1092,
0,,1092,
-5,,1087,
0,,1087,
0,,1087,
0,,1087,
-3,,1084,
0,,1084,
-3,,1081,
0,,1081,
0,,1081,
0,,1081,
0,,1081,
0,,1081,
-1,,1080,
0,,1080,
-2,,1078,
0,,1078,
-2,,1076,
0,,1076,
1,,1077,
0,,1077,
-2,,1075,
0,,1075,
-2,,1073,
0,,1073,
