,,1040,
4,,1044,
0,,1044,
2,,1046,
0,,1046,
4,,1050,
0,,1050,
1,,1051,
0,,1051,
3,,1054,
0,,1054,
0,,1054,
0,,1054,
-1,,1053,
0,,1053,
3,,1056,
0,,1056,
3,,1059,
0,,1059,
1,,1060,
0,,1060,
4,,1064,
0,,1064,
4,,1068,
0,,1068,
0,,1068,
0,,1068,
5,,1073,
0,,1073,
1,,1074,
0,,1074,
0,,1074,
0,,1074,
0,,1074,
0,,1074,
0,,1074,
0,,1074,
3,,1077,
0,,1077,
3,,1080,
0,,1080,
0,,1080,
0,,1080,
1,,1081,
0,,1081,
1,,1082,
0,,1082,
1,,1083,
0,,1083,
0,,1083,
0,,1083,
1,,1084,
0,,1084,
0,,1084,
0,,1084,
0,,1084,
0,,1084,
1,,1085,
0,,1085,
0,,1085,
0,,1085,
3,,1088,
0,,1088,
2,,1090,
0,,1090,
2,,1092,
0,,1092,
0,,1092,
0,,1092,
0,,1092,
0,,1092,
3,,1095,
6,,1101,
5,,1106,
1,,1107,
1,,1108,
3,,1111,
1,,1112,
0,,1112,
5,,1117,
6,,1123,
0,,1123,
-1,,1122,
-1,,1121,
0,,1121,
2,,1123,
1,,1124,
3,,1127,
0,,1127,
3,,1130,
2,,1132,
3,,1135,
0,,1135,
-1,,1134,
0,,1134,
3,,1137,
3,,1140,
0,,1140,
2,,1142,
0,,1142,
0,,1142,
-1,,1141,
0,,1141,
1,,1142,
0,,1142,
-1,,1141,
0,,1141,
-2,,1139,
-1,,1138,
-2,,1136,
0,,1136,
1,,1137,
0,,1137,
-1,,1136,
0,,1136,
-1,,1135,
-2,,1133,
0,,1133,
3,,1136,
0,,1136,
3,,1139,
0,,1139,
0,,1139,
0,,1139,
0,,1139,
0,,1139,
2,,1141,
0,,1141,
2,,1143,
0,,1143,
2,,1145,
0,,1145,
1,,1146,
0,,1146,
3,,1149,
0,,1149,
1,,1150,
0,,1150,
1,,1151,
0,,1151,
0,,1151,
0,,1151,
2,,1153,
0,,1153,
-1,,1152,
0,,1152,
0,,1152,
0,,1152,
-1,,1151,
0,,1151,
0,,1151,
0,,1151,
3,,1154,
0,,1154,
0,,1154,
0,,1154,
1,,1155,
0,,1155,
0,,1155,
-1,,1154,
-4,,1150,
-2,,1148,
0,,1148,
1,,1149,
0,,1149,
-2,,1147,
0,,1147,
-3,,1144,
-1,,1143,
-1,,1142,
0,,1142,
2,,1144,
0,,1144,
3,,1147,
0,,1147,
1,,1148,
0,,1148,
2,,1150,
0,,1150,
2,,1152,
0,,1152,
3,,1155,
0,,1155,
1,,1156,
0,,1156,
1,,1157,
0,,1157,
2,,1159,
0,,1159,
3,,1162,
0,,1162,
1,,1163,
0,,1163,
2,,1165,
0,,1165,
3,,1168,
0,,1168,
0,,1168,
0,,1168,
1,,1169,
0,,1169,
2,,1171,
0,,1171,
1,,1172,
0,,1172,
0,,1172,
0,,1172,
1,,1173,
0,,1173,
0,,1173,
0,,1173,
1,,1174,
0,,1174,
-1,,1173,
0,,1173,
2,,1175,
0,,1175,
4,,1179,
0,,1179,
-1,,1178,
0,,1178,
1,,1179,
0,,1179,
2,,1181,
0,,1181,
2,,1183,
0,,1183,
0,,1183,
0,,1183,
3,,1186,
0,,1186,
1,,1187,
0,,1187,
2,,1189,
0,,1189,
1,,1190,
0,,1190,
2,,1192,
0,,1192,
3,,1195,
0,,1195,
0,,1195,
0,,1195,
2,,1197,
0,,1197,
2,,1199,
0,,1199,
2,,1201,
0,,1201,
2,,1203,
0,,1203,
1,,1204,
0,,1204,
3,,1207,
0,,1207,
-1,,1206,
0,,1206,
0,,1206,
0,,1206,
4,,1210,
0,,1210,
3,,1213,
0,,1213,
1,,1214,
0,,1214,
0,,1214,
0,,1214,
4,,1218,
0,,1218,
3,,1221,
0,,1221,
0,,1221,
0,,1221,
2,,1223,
0,,1223,
4,,1227,
0,,1227,
-1,,1226,
0,,1226,
3,,1229,
0,,1229,
4,,1233,
0,,1233,
0,,1233,
0,,1233,
4,,1237,
0,,1237,
-1,,1236,
0,,1236,
4,,1240,
0,,1240,
2,,1242,
0,,1242,
3,,1245,
0,,1245,
4,,1249,
0,,1249,
1,,1250,
0,,1250,
-1,,1249,
0,,1249,
1,,1250,
0,,1250,
0,,1250,
0,,1250,
-1,,1249,
0,,1249,
0,,1249,
0,,1249,
0,,1249,
0,,1249,
3,,1252,
0,,1252,
0,,1252,
0,,1252,
2,,1254,
0,,1254,
3,,1257,
0,,1257,
4,,1261,
0,,1261,
0,,1261,
0,,1261,
2,,1263,
0,,1263,
2,,1265,
0,,1265,
3,,1268,
0,,1268,
-1,,1267,
0,,1267,
-1,,1266,
0,,1266,
0,,1266,
0,,1266,
0,,1266,
0,,1266,
3,,1269,
0,,1269,
4,,1273,
0,,1273,
3,,1276,
0,,1276,
2,,1278,
0,,1278,
3,,1281,
0,,1281,
2,,1283,
0,,1283,
0,,1283,
0,,1283,
-1,,1282,
0,,1282,
3,,1285,
0,,1285,
4,,1289,
0,,1289,
2,,1291,
0,,1291,
2,,1293,
0,,1293,
-1,,1292,
0,,1292,
2,,1294,
0,,1294,
2,,1296,
0,,1296,
0,,1296,
0,,1296,
1,,1297,
0,,1297,
-1,,1296,
0,,1296,
0,,1296,
0,,1296,
2,,1298,
0,,1298,
3,,1301,
0,,1301,
2,,1303,
0,,1303,
-1,,1302,
0,,1302,
-1,,1301,
0,,1301,
-1,,1300,
0,,1300,
1,,1301,
0,,1301,
-1,,1300,
0,,1300,
0,,1300,
0,,1300,
-1,,1299,
0,,1299,
2,,1301,
0,,1301,
2,,1303,
0,,1303,
5,,1308,
0,,1308,
-1,,1307,
0,,1307,
-2,,1305,
0,,1305,
1,,1306,
0,,1306,
3,,1309,
0,,1309,
1,,1310,
0,,1310,
-1,,1309,
0,,1309,
2,,1311,
0,,1311,
-2,,1309,
0,,1309,
1,,1310,
0,,1310,
2,,1312,
0,,1312,
2,,1314,
0,,1314,
1,,1315,
0,,1315,
2,,1317,
0,,1317,
-2,,1315,
0,,1315,
-1,,1314,
0,,1314,
0,,1314,
0,,1314,
-1,,1313,
0,,1313,
1,,1314,
0,,1314,
1,,1315,
0,,1315,
-1,,1314,
0,,1314,
-1,,1313,
0,,1313,
1,,1314,
0,,1314,
1,,1315,
0,,1315,
1,,1316,
0,,1316,
0,,1316,
0,,1316,
1,,1317,
0,,1317,
2,,1319,
0,,1319,
1,,1320,
0,,1320,
2,,1322,
0,,1322,
1,,1323,
0,,1323,
1,,1324,
0,,1324,
-1,,1323,
0,,1323,
1,,1324,
0,,1324,
2,,1326,
0,,1326,
0,,1326,
0,,1326,
