,,1158,
-2,,1156,
-3,,1153,
-1,,1152,
-1,,1151,
-1,,1150,
0,,1150,
-3,,1147,
0,,1147,
0,,1147,
0,,1147,
-1,,1146,
0,,1146,
1,,1147,
0,,1147,
-2,,1145,
0,,1145,
0,,1145,
0,,1145,
-1,,1144,
0,,1144,
0,,1144,
-2,,1142,
-1,,1141,
0,,1141,
1,,1142,
1,,1143,
1,,1144,
0,,1144,
-2,,1142,
-1,,1141,
-1,,1140,
0,,1140,
1,,1141,
0,,1141,
-1,,1140,
-1,,1139,
0,,1139,
-1,,1138,
-2,,1136,
0,,1136,
1,,1137,
0,,1137,
1,,1138,
2,,1140,
1,,1141,
2,,1143,
0,,1143,
-1,,1142,
0,,1142,
1,,1143,
1,,1144,
0,,1144,
1,,1145,
1,,1146,
2,,1148,
2,,1150,
2,,1152,
0,,1152,
-1,,1151,
-1,,1150,
0,,1150,
2,,1152,
0,,1152,
0,,1152,
0,,1152,
0,,1152,
-1,,1151,
0,,1151,
0,,1151,
0,,1151,
-1,,1150,
0,,1150,
-1,,1149,
0,,1149,
-1,,1148,
0,,1148,
-1,,1147,
0,,1147,
-2,,1145,
0,,1145,
-1,,1144,
0,,1144,
0,,1144,
0,,1144,
-2,,1142,
-1,,1141,
0,,1141,
0,,1141,
0,,1141,
1,,1142,
0,,1142,
-1,,1141,
0,,1141,
1,,1142,
0,,1142,
-1,,1141,
-3,,1138,
-2,,1136,
-3,,1133,
-1,,1132,
-3,,1129,
-2,,1127,
-1,,1126,
-1,,1125,
-2,,1123,
-2,,1121,
-1,,1120,
0,,1120,
1,,1121,
0,,1121,
-2,,1119,
-2,,1117,
0,,1117,
1,,1118,
1,,1119,
0,,1119,
-2,,1117,
0,,1117,
-3,,1114,
0,,1114,
1,,1115,
0,,1115,
3,,1118,
0,,1118,
-1,,1117,
0,,1117,
0,,1117,
0,,1117,
0,,1117,
0,,1117,
1,,1118,
0,,1118,
2,,1120,
0,,1120,
2,,1122,
0,,1122,
3,,1125,
0,,1125,
-1,,1124,
0,,1124,
1,,1125,
0,,1125,
2,,1127,
0,,1127,
0,,1127,
0,,1127,
1,,1128,
0,,1128,
2,,1130,
0,,1130,
-1,,1129,
-1,,1128,
-1,,1127,
-2,,1125,
0,,1125,
0,,1125,
0,,1125,
-1,,1124,
0,,1124,
-1,,1123,
0,,1123,
1,,1124,
0,,1124,
-1,,1123,
-1,,1122,
-1,,1121,
0,,1121,
1,,1122,
0,,1122,
-2,,1120,
0,,1120,
1,,1121,
0,,1121,
-1,,1120,
-2,,1118,
-1,,1117,
0,,1117,
-2,,1115,
0,,1115,
0,,1115,
0,,1115,
-1,,1114,
0,,1114,
-2,,1112,
-2,,1110,
0,,1110,
-1,,1109,
-1,,1108,
-1,,1107,
-1,,1106,
-1,,1105,
0,,1105,
1,,1106,
0,,1106,
-1,,1105,
-1,,1104,
0,,1104,
1,,1105,
0,,1105,
-1,,1104,
0,,1104,
0,,1104,
0,,1104,
-2,,1102,
-2,,1100,
-1,,1099,
0,,1099,
1,,1100,
0,,1100,
-2,,1098,
0,,1098,
-2,,1096,
0,,1096,
-2,,1094,
0,,1094,
-2,,1092,
0,,1092,
0,,1092,
0,,1092,
-3,,1089,
0,,1089,
-1,,1088,
0,,1088,
-1,,1087,
0,,1087,
-3,,1084,
0,,1084,
0,,1084,
1,,1085,
0,,1085,
-1,,1084,
-1,,1083,
-2,,1081,
-3,,1078,
-2,,1076,
0,,1076,
1,,1077,
0,,1077,
-2,,1075,
0,,1075,
1,,1076,
0,,1076,
1,,1077,
0,,1077,
1,,1078,
0,,1078,
1,,1079,
0,,1079,
0,,1079,
0,,1079,
3,,1082,
0,,1082,
1,,1083,
0,,1083,
1,,1084,
0,,1084,
2,,1086,
0,,1086,
1,,1087,
0,,1087,
1,,1088,
0,,1088,
1,,1089,
0,,1089,
0,,1089,
0,,1089,
-1,,1088,
0,,1088,
-1,,1087,
0,,1087,
0,,1087,
0,,1087,
0,,1087,
0,,1087,
2,,1089,
0,,1089,
2,,1091,
0,,1091,
0,,1091,
0,,1091,
0,,1091,
0,,1091,
-4,,1087,
0,,1087,
-3,,1084,
0,,1084,
-4,,1080,
0,,1080,
-1,,1079,
0,,1079,
-3,,1076,
0,,1076,
-1,,1075,
0,,1075,
-2,,1073,
0,,1073,
1,,1074,
0,,1074,
0,,1074,
0,,1074,
0,,1074,
0,,1074,
1,,1075,
0,,1075,
-3,,1072,
0,,1072,
-3,,1069,
0,,1069,
-1,,1068,
0,,1068,
0,,1068,
0,,1068,
-1,,1067,
0,,1067,
0,,1067,
0,,1067,
2,,1069,
0,,1069,
2,,1071,
0,,1071,
2,,1073,
0,,1073,
0,,1073,
0,,1073,
-2,,1071,
0,,1071,
-2,,1069,
0,,1069,
-2,,1067,
0,,1067,
-1,,1066,
0,,1066,
-2,,1064,
0,,1064,
0,,1064,
0,,1064,
-3,,1061,
0,,1061,
-1,,1060,
0,,1060,
