,,1232,
-5,,1227,
0,,1227,
-1,,1226,
0,,1226,
0,,1226,
0,,1226,
-1,,1225,
0,,1225,
0,,1225,
0,,1225,
-2,,1223,
0,,1223,
-4,,1219,
0,,1219,
-1,,1218,
0,,1218,
0,,1218,
0,,1218,
0,,1218,
0,,1218,
-4,,1214,
0,,1214,
-3,,1211,
0,,1211,
0,,1211,
0,,1211,
-3,,1208,
0,,1208,
-4,,1204,
0,,1204,
0,,1204,
0,,1204,
-3,,1201,
0,,1201,
-4,,1197,
0,,1197,
-4,,1193,
0,,1193,
-1,,1192,
0,,1192,
1,,1193,
0,,1193,
-1,,1192,
0,,1192,
3,,1195,
0,,1195,
2,,1197,
0,,1197,
2,,1199,
0,,1199,
0,,1199,
0,,1199,
1,,1200,
0,,1200,
3,,1203,
0,,1203,
0,,1203,
0,,1203,
-1,,1202,
0,,1202,
1,,1203,
0,,1203,
2,,1205,
0,,1205,
2,,1207,
0,,1207,
2,,1209,
0,,1209,
0,,1209,
0,,1209,
-3,,1206,
-4,,1202,
0,,1202,
1,,1203,
0,,1203,
-5,,1198,
-4,,1194,
0,,1194,
-5,,1189,
0,,1189,
1,,1190,
0,,1190,
-2,,1188,
0,,1188,
3,,1191,
0,,1191,
2,,1193,
1,,1194,
2,,1196,
2,,1198,
2,,1200,
0,,1200,
-1,,1199,
0,,1199,
1,,1200,
3,,1203,
2,,1205,
2,,1207,
3,,1210,
0,,1210,
0,,1210,
1,,1211,
0,,1211,
0,,1211,
0,,1211,
0,,1211,
1,,1212,
4,,1216,
1,,1217,
2,,1219,
0,,1219,
-1,,1218,
0,,1218,
2,,1220,
5,,1225,
0,,1225,
-1,,1224,
0,,1224,
3,,1227,
0,,1227,
0,,1227,
-2,,1225,
0,,1225,
1,,1226,
0,,1226,
1,,1227,
0,,1227,
0,,1227,
0,,1227,
0,,1227,
0,,1227,
0,,1227,
0,,1227,
0,,1227,
0,,1227,
-2,,1225,
0,,1225,
-1,,1224,
0,,1224,
-2,,1222,
0,,1222,
0,,1222,
0,,1222,
-1,,1221,
0,,1221,
0,,1221,
0,,1221,
-1,,1220,
0,,1220,
-1,,1219,
0,,1219,
-2,,1217,
0,,1217,
-1,,1216,
0,,1216,
-2,,1214,
0,,1214,
0,,1214,
0,,1214,
-2,,1212,
0,,1212,
-1,,1211,
-4,,1207,
-2,,1205,
-3,,1202,
-2,,1200,
-1,,1199,
0,,1199,
-1,,1198,
0,,1198,
0,,1198,
0,,1198,
0,,1198,
1,,1199,
0,,1199,
1,,1200,
0,,1200,
0,,1200,
0,,1200,
1,,1201,
0,,1201,
2,,1203,
0,,1203,
0,,1203,
0,,1203,
1,,1204,
0,,1204,
1,,1205,
0,,1205,
2,,1207,
0,,1207,
1,,1208,
0,,1208,
2,,1210,
0,,1210,
1,,1211,
0,,1211,
0,,1211,
0,,1211,
3,,1214,
0,,1214,
1,,1215,
0,,1215,
1,,1216,
0,,1216,
1,,1217,
0,,1217,
-1,,1216,
0,,1216,
-1,,1215,
0,,1215,
-4,,1211,
0,,1211,
-2,,1209,
0,,1209,
-3,,1206,
0,,1206,
0,,1206,
0,,1206,
-2,,1204,
0,,1204,
-1,,1203,
0,,1203,
1,,1204,
0,,1204,
1,,1205,
0,,1205,
-4,,1201,
0,,1201,
-3,,1198,
0,,1198,
-2,,1196,
0,,1196,
-2,,1194,
0,,1194,
-1,,1193,
0,,1193,
-4,,1189,
0,,1189,
-3,,1186,
0,,1186,
-1,,1185,
0,,1185,
1,,1186,
0,,1186,
0,,1186,
0,,1186,
-2,,1184,
0,,1184,
0,,1184,
0,,1184,
0,,1184,
0,,1184,
1,,1185,
0,,1185,
0,,1185,
0,,1185,
2,,1187,
0,,1187,
-1,,1186,
0,,1186,
4,,1190,
0,,1190,
2,,1192,
0,,1192,
0,,1192,
0,,1192,
4,,1196,
0,,1196,
2,,1198,
0,,1198,
-1,,1197,
0,,1197,
2,,1199,
0,,1199,
0,,1199,
0,,1199,
2,,1201,
0,,1201,
1,,1202,
0,,1202,
1,,1203,
0,,1203,
2,,1205,
0,,1205,
3,,1208,
0,,1208,
