,,1291,
-2,,1289,
-1,,1288,
-1,,1287,
-2,,1285,
-1,,1284,
-2,,1282,
-1,,1281,
0,,1281,
-1,,1280,
0,,1280,
-1,,1279,
-2,,1277,
-2,,1275,
-2,,1273,
-1,,1272,
0,,1272,
-1,,1271,
0,,1271,
1,,1272,
0,,1272,
-2,,1270,
0,,1270,
-1,,1269,
0,,1269,
1,,1270,
1,,1271,
2,,1273,
2,,1275,
2,,1277,
1,,1278,
2,,1280,
0,,1280,
1,,1281,
2,,1283,
1,,1284,
2,,1286,
0,,1286,
1,,1287,
0,,1287,
-1,,1286,
0,,1286,
1,,1287,
0,,1287,
-1,,1286,
-1,,1285,
0,,1285,
2,,1287,
0,,1287,
-4,,1283,
0,,1283,
1,,1284,
1,,1285,
0,,1285,
-2,,1283,
-1,,1282,
-2,,1280,
0,,1280,
1,,1281,
0,,1281,
-4,,1277,
-4,,1273,
-3,,1270,
-2,,1268,
-3,,1265,
0,,1265,
-1,,1264,
-3,,1261,
-3,,1258,
-1,,1257,
-1,,1256,
0,,1256,
-3,,1253,
0,,1253,
1,,1254,
0,,1254,
-2,,1252,
-2,,1250,
0,,1250,
1,,1251,
1,,1252,
0,,1252,
-1,,1251,
0,,1251,
1,,1252,
0,,1252,
0,,1252,
0,,1252,
1,,1253,
1,,1254,
1,,1255,
1,,1256,
0,,1256,
-2,,1254,
0,,1254,
-3,,1251,
0,,1251,
-1,,1250,
0,,1250,
-1,,1249,
0,,1249,
-4,,1245,
0,,1245,
0,,1245,
0,,1245,
1,,1246,
0,,1246,
-1,,1245,
0,,1245,
0,,1245,
0,,1245,
0,,1245,
0,,1245,
-1,,1244,
0,,1244,
1,,1245,
0,,1245,
-3,,1242,
0,,1242,
-2,,1240,
0,,1240,
-4,,1236,
0,,1236,
-4,,1232,
0,,1232,
-1,,1231,
0,,1231,
-3,,1228,
0,,1228,
-4,,1224,
0,,1224,
2,,1226,
0,,1226,
1,,1227,
0,,1227,
1,,1228,
0,,1228,
1,,1229,
0,,1229,
2,,1231,
0,,1231,
0,,1231,
0,,1231,
1,,1232,
0,,1232,
1,,1233,
0,,1233,
-1,,1232,
0,,1232,
0,,1232,
0,,1232,
1,,1233,
0,,1233,
1,,1234,
0,,1234,
1,,1235,
0,,1235,
-1,,1234,
0,,1234,
-1,,1233,
0,,1233,
-4,,1229,
-3,,1226,
0,,1226,
-2,,1224,
-3,,1221,
-3,,1218,
-1,,1217,
-1,,1216,
0,,1216,
-3,,1213,
0,,1213,
1,,1214,
0,,1214,
-2,,1212,
-4,,1208,
0,,1208,
-1,,1207,
0,,1207,
1,,1208,
0,,1208,
-2,,1206,
-2,,1204,
0,,1204,
0,,1204,
1,,1205,
0,,1205,
-2,,1203,
-2,,1201,
-2,,1199,
0,,1199,
-2,,1197,
-1,,1196,
-1,,1195,
0,,1195,
2,,1197,
3,,1200,
2,,1202,
3,,1205,
1,,1206,
0,,1206,
1,,1207,
2,,1209,
2,,1211,
3,,1214,
1,,1215,
0,,1215,
-1,,1214,
0,,1214,
2,,1216,
0,,1216,
0,,1216,
1,,1217,
1,,1218,
1,,1219,
1,,1220,
0,,1220,
-1,,1219,
0,,1219,
-2,,1217,
0,,1217,
0,,1217,
0,,1217,
-1,,1216,
0,,1216,
-1,,1215,
0,,1215,
1,,1216,
0,,1216,
-3,,1213,
0,,1213,
-3,,1210,
0,,1210,
-2,,1208,
0,,1208,
-2,,1206,
0,,1206,
-1,,1205,
0,,1205,
2,,1207,
0,,1207,
-1,,1206,
0,,1206,
1,,1207,
3,,1210,
2,,1212,
1,,1213,
2,,1215,
3,,1218,
0,,1218,
-2,,1216,
0,,1216,
-2,,1214,
0,,1214,
-1,,1213,
0,,1213,
0,,1213,
0,,1213,
-2,,1211,
0,,1211,
-2,,1209,
0,,1209,
0,,1209,
0,,1209,
-1,,1208,
0,,1208,
0,,1208,
0,,1208,
-2,,1206,
0,,1206,
-3,,1203,
0,,1203,
-2,,1201,
0,,1201,
-2,,1199,
0,,1199,
-2,,1197,
0,,1197,
0,,1197,
0,,1197,
-1,,1196,
0,,1196,
0,,1196,
0,,1196,
0,,1196,
0,,1196,
-2,,1194,
0,,1194,
0,,1194,
0,,1194,
0,,1194,
0,,1194,
-3,,1191,
0,,1191,
-1,,1190,
0,,1190,
2,,1192,
0,,1192,
-2,,1190,
0,,1190,
-1,,1189,
0,,1189,
-2,,1187,
0,,1187,
2,,1189,
0,,1189,
2,,1191,
0,,1191,
-1,,1190,
0,,1190,
0,,1190,
0,,1190,
-2,,1188,
0,,1188,
-3,,1185,
0,,1185,
-1,,1184,
0,,1184,
-1,,1183,
0,,1183,
-2,,1181,
0,,1181,
0,,1181,
0,,1181,
0,,1181,
0,,1181,
-1,,1180,
0,,1180,
-3,,1177,
0,,1177,
-4,,1173,
0,,1173,
2,,1175,
0,,1175,
-2,,1173,
0,,1173,
0,,1173,
0,,1173,
0,,1173,
0,,1173,
-1,,1172,
0,,1172,
-3,,1169,
0,,1169,
-4,,1165,
0,,1165,
1,,1166,
0,,1166,
-2,,1164,
0,,1164,
