,,929,
-2,,927,
0,,927,
0,,927,
-1,,926,
-1,,925,
0,,925,
1,,926,
0,,926,
-1,,925,
0,,925,
1,,926,
0,,926,
-1,,925,
-3,,922,
-1,,921,
-2,,919,
0,,919,
1,,920,
0,,920,
-2,,918,
-2,,916,
-3,,913,
-3,,910,
-2,,908,
-2,,906,
0,,906,
0,,906,
-2,,904,
0,,904,
0,,904,
1,,905,
0,,905,
-2,,903,
-1,,902,
0,,902,
1,,903,
0,,903,
-1,,902,
-1,,901,
-1,,900,
0,,900,
0,,900,
0,,900,
1,,901,
0,,901,
-1,,900,
0,,900,
1,,901,
0,,901,
-1,,900,
-1,,899,
-2,,897,
0,,897,
1,,898,
1,,899,
0,,899,
-2,,897,
0,,897,
1,,898,
0,,898,
-2,,896,
-1,,895,
0,,895,
1,,896,
1,,897,
0,,897,
-2,,895,
-2,,893,
-2,,891,
-1,,890,
0,,890,
-1,,889,
0,,889,
-1,,888,
0,,888,
-1,,887,
0,,887,
-2,,885,
-1,,884,
-1,,883,
0,,883,
0,,883,
-1,,882,
0,,882,
1,,883,
0,,883,
-2,,881,
0,,881,
1,,882,
0,,882,
1,,883,
0,,883,
-1,,882,
0,,882,
1,,883,
0,,883,
-1,,882,
0,,882,
1,,883,
0,,883,
-1,,882,
0,,882,
2,,884,
2,,886,
2,,888,
0,,888,
-1,,887,
0,,887,
1,,888,
1,,889,
0,,889,
-1,,888,
0,,888,
2,,890,
1,,891,
0,,891,
1,,892,
0,,892,
1,,893,
0,,893,
-2,,891,
0,,891,
1,,892,
0,,892,
-1,,891,
0,,891,
-2,,889,
0,,889,
1,,890,
0,,890,
-1,,889,
-1,,888,
0,,888,
0,,888,
-1,,887,
0,,887,
0,,887,
0,,887,
0,,887,
0,,887,
1,,888,
0,,888,
-1,,887,
0,,887,
0,,887,
1,,888,
0,,888,
-1,,887,
0,,887,
1,,888,
0,,888,
-1,,887,
0,,887,
1,,888,
0,,888,
0,,888,
2,,890,
1,,891,
0,,891,
-1,,890,
-1,,889,
0,,889,
1,,890,
0,,890,
-1,,889,
0,,889,
1,,890,
0,,890,
-1,,889,
0,,889,
1,,890,
0,,890,
-2,,888,
0,,888,
1,,889,
0,,889,
1,,890,
0,,890,
-1,,889,
-1,,888,
0,,888,
1,,889,
0,,889,
-1,,888,
-1,,887,
0,,887,
-1,,886,
-1,,885,
-1,,884,
-2,,882,
0,,882,
-2,,880,
0,,880,
1,,881,
0,,881,
-1,,880,
0,,880,
-1,,879,
-3,,876,
0,,876,
-2,,874,
0,,874,
0,,874,
0,,874,
0,,874,
0,,874,
-1,,873,
-1,,872,
-1,,871,
0,,871,
1,,872,
0,,872,
1,,873,
0,,873,
-1,,872,
0,,872,
1,,873,
1,,874,
1,,875,
1,,876,
0,,876,
-1,,875,
0,,875,
-1,,874,
0,,874,
1,,875,
0,,875,
-1,,874,
0,,874,
-1,,873,
-1,,872,
0,,872,
1,,873,
2,,875,
0,,875,
-1,,874,
0,,874,
1,,875,
1,,876,
0,,876,
-1,,875,
0,,875,
1,,876,
0,,876,
-2,,874,
-1,,873,
0,,873,
1,,874,
0,,874,
1,,875,
0,,875,
-2,,873,
-2,,871,
0,,871,
1,,872,
0,,872,
-1,,871,
-1,,870,
-1,,869,
0,,869,
-1,,868,
0,,868,
1,,869,
0,,869,
0,,869,
-1,,868,
0,,868,
1,,869,
1,,870,
0,,870,
1,,871,
1,,872,
0,,872,
0,,872,
1,,873,
0,,873,
0,,873,
-1,,872,
-1,,871,
0,,871,
0,,871,
1,,872,
0,,872,
1,,873,
1,,874,
1,,875,
0,,875,
