,,1229,
-3,,1226,
-3,,1223,
-4,,1219,
-3,,1216,
-3,,1213,
0,,1213,
1,,1214,
0,,1214,
-5,,1209,
-1,,1208,
0,,1208,
1,,1209,
0,,1209,
-1,,1208,
0,,1208,
0,,1208,
-2,,1206,
0,,1206,
-3,,1203,
-4,,1199,
-4,,1195,
-3,,1192,
-2,,1190,
0,,1190,
-2,,1188,
0,,1188,
-1,,1187,
0,,1187,
-2,,1185,
0,,1185,
-1,,1184,
0,,1184,
-1,,1183,
0,,1183,
1,,1184,
0,,1184,
0,,1184,
0,,1184,
-2,,1182,
0,,1182,
0,,1182,
0,,1182,
0,,1182,
0,,1182,
0,,1182,
0,,1182,
0,,1182,
0,,1182,
-1,,1181,
0,,1181,
-1,,1180,
0,,1180,
0,,1180,
0,,1180,
-1,,1179,
0,,1179,
-1,,1178,
0,,1178,
1,,1179,
0,,1179,
0,,1179,
0,,1179,
2,,1181,
0,,1181,
1,,1182,
0,,1182,
3,,1185,
4,,1189,
4,,1193,
3,,1196,
2,,1198,
2,,1200,
2,,1202,
1,,1203,
0,,1203,
4,,1207,
1,,1208,
0,,1208,
0,,1208,
1,,1209,
0,,1209,
1,,1210,
0,,1210,
1,,1211,
0,,1211,
0,,1211,
0,,1211,
2,,1213,
0,,1213,
0,,1213,
0,,1213,
0,,1213,
0,,1213,
1,,1214,
0,,1214,
1,,1215,
0,,1215,
1,,1216,
0,,1216,
-1,,1215,
-1,,1214,
0,,1214,
-5,,1209,
0,,1209,
-2,,1207,
0,,1207,
0,,1207,
0,,1207,
-1,,1206,
0,,1206,
-2,,1204,
-3,,1201,
0,,1201,
-1,,1200,
0,,1200,
-2,,1198,
-2,,1196,
-1,,1195,
0,,1195,
1,,1196,
0,,1196,
-1,,1195,
0,,1195,
-2,,1193,
0,,1193,
1,,1194,
0,,1194,
-1,,1193,
-1,,1192,
0,,1192,
-3,,1189,
0,,1189,
0,,1189,
0,,1189,
-5,,1184,
0,,1184,
-1,,1183,
0,,1183,
-2,,1181,
0,,1181,
-3,,1178,
0,,1178,
0,,1178,
0,,1178,
-4,,1174,
0,,1174,
1,,1175,
0,,1175,
-3,,1172,
0,,1172,
0,,1172,
0,,1172,
-1,,1171,
0,,1171,
-1,,1170,
0,,1170,
-2,,1168,
0,,1168,
-3,,1165,
0,,1165,
3,,1168,
5,,1173,
5,,1178,
0,,1178,
4,,1182,
3,,1185,
5,,1190,
0,,1190,
4,,1194,
3,,1197,
2,,1199,
0,,1199,
-1,,1198,
0,,1198,
1,,1199,
0,,1199,
-1,,1198,
0,,1198,
1,,1199,
0,,1199,
-2,,1197,
0,,1197,
1,,1198,
1,,1199,
1,,1200,
0,,1200,
-1,,1199,
0,,1199,
1,,1200,
0,,1200,
-1,,1199,
0,,1199,
-1,,1198,
0,,1198,
-1,,1197,
0,,1197,
3,,1200,
0,,1200,
0,,1200,
2,,1202,
0,,1202,
4,,1206,
3,,1209,
2,,1211,
4,,1215,
1,,1216,
2,,1218,
4,,1222,
0,,1222,
-1,,1221,
0,,1221,
1,,1222,
2,,1224,
2,,1226,
3,,1229,
0,,1229,
0,,1229,
0,,1229,
-1,,1228,
0,,1228,
0,,1228,
0,,1228,
-2,,1226,
0,,1226,
-1,,1225,
0,,1225,
-2,,1223,
0,,1223,
-1,,1222,
0,,1222,
0,,1222,
0,,1222,
1,,1223,
0,,1223,
-3,,1220,
0,,1220,
-2,,1218,
0,,1218,
-3,,1215,
-3,,1212,
-3,,1209,
-1,,1208,
-3,,1205,
-3,,1202,
0,,1202,
-2,,1200,
-2,,1198,
-2,,1196,
-1,,1195,
0,,1195,
0,,1195,
0,,1195,
1,,1196,
0,,1196,
2,,1198,
0,,1198,
2,,1200,
0,,1200,
0,,1200,
0,,1200,
1,,1201,
0,,1201,
0,,1201,
0,,1201,
-1,,1200,
0,,1200,
1,,1201,
0,,1201,
1,,1202,
0,,1202,
2,,1204,
0,,1204,
-1,,1203,
0,,1203,
-1,,1202,
0,,1202,
0,,1202,
0,,1202,
0,,1202,
0,,1202,
0,,1202,
0,,1202,
-1,,1201,
0,,1201,
0,,1201,
0,,1201,
3,,1204,
0,,1204,
-3,,1201,
0,,1201,
4,,1205,
0,,1205,
2,,1207,
0,,1207,
1,,1208,
0,,1208,
5,,1213,
0,,1213,
-2,,1211,
0,,1211,
-1,,1210,
0,,1210,
4,,1214,
0,,1214,
4,,1218,
0,,1218,
1,,1219,
0,,1219,
-1,,1218,
0,,1218,
1,,1219,
0,,1219,
0,,1219,
0,,1219,
1,,1220,
0,,1220,
-1,,1219,
0,,1219,
-4,,1215,
0,,1215,
-2,,1213,
0,,1213,
-4,,1209,
0,,1209,
0,,1209,
0,,1209,
1,,1210,
0,,1210,
-1,,1209,
0,,1209,
2,,1211,
0,,1211,
-1,,1210,
0,,1210,
1,,1211,
0,,1211,
2,,1213,
0,,1213,
1,,1214,
0,,1214,
-2,,1212,
0,,1212,
-3,,1209,
0,,1209,
-1,,1208,
0,,1208,
-1,,1207,
0,,1207,
