,,1120,
1,,1121,
1,,1122,
0,,1122,
-1,,1121,
0,,1121,
1,,1122,
0,,1122,
-3,,1119,
-2,,1117,
-2,,1115,
-2,,1113,
-1,,1112,
-1,,1111,
-2,,1109,
0,,1109,
1,,1110,
0,,1110,
-1,,1109,
-1,,1108,
0,,1108,
1,,1109,
0,,1109,
-1,,1108,
0,,1108,
1,,1109,
0,,1109,
-2,,1107,
0,,1107,
-2,,1105,
0,,1105,
1,,1106,
0,,1106,
0,,1106,
-1,,1105,
-1,,1104,
-2,,1102,
0,,1102,
1,,1103,
0,,1103,
-1,,1102,
-1,,1101,
-1,,1100,
-1,,1099,
-1,,1098,
-1,,1097,
0,,1097,
2,,1099,
2,,1101,
0,,1101,
-1,,1100,
0,,1100,
0,,1100,
0,,1100,
0,,1100,
0,,1100,
0,,1100,
2,,1102,
2,,1104,
0,,1104,
1,,1105,
1,,1106,
0,,1106,
-1,,1105,
-1,,1104,
0,,1104,
1,,1105,
2,,1107,
0,,1107,
-1,,1106,
0,,1106,
0,,1106,
1,,1107,
0,,1107,
2,,1109,
0,,1109,
-1,,1108,
0,,1108,
1,,1109,
0,,1109,
-1,,1108,
0,,1108,
1,,1109,
0,,1109,
1,,1110,
0,,1110,
2,,1112,
0,,1112,
1,,1113,
0,,1113,
0,,1113,
0,,1113,
0,,1113,
0,,1113,
-1,,1112,
0,,1112,
-2,,1110,
-1,,1109,
0,,1109,
1,,1110,
0,,1110,
-2,,1108,
0,,1108,
1,,1109,
0,,1109,
-3,,1106,
0,,1106,
0,,1106,
-2,,1104,
-1,,1103,
0,,1103,
-2,,1101,
-2,,1099,
-2,,1097,
-1,,1096,
-1,,1095,
-1,,1094,
-2,,1092,
-2,,1090,
-2,,1088,
0,,1088,
-1,,1087,
-1,,1086,
-1,,1085,
0,,1085,
2,,1087,
0,,1087,
2,,1089,
0,,1089,
2,,1091,
0,,1091,
0,,1091,
0,,1091,
2,,1093,
0,,1093,
0,,1093,
0,,1093,
0,,1093,
0,,1093,
-1,,1092,
0,,1092,
0,,1092,
0,,1092,
1,,1093,
0,,1093,
1,,1094,
0,,1094,
0,,1094,
0,,1094,
0,,1094,
0,,1094,
0,,1094,
0,,1094,
-1,,1093,
0,,1093,
1,,1094,
0,,1094,
-1,,1093,
-2,,1091,
-2,,1089,
0,,1089,
0,,1089,
0,,1089,
-2,,1087,
-1,,1086,
0,,1086,
1,,1087,
0,,1087,
0,,1087,
-1,,1086,
-1,,1085,
0,,1085,
1,,1086,
0,,1086,
-1,,1085,
0,,1085,
0,,1085,
-1,,1084,
0,,1084,
1,,1085,
0,,1085,
-1,,1084,
0,,1084,
0,,1084,
-1,,1083,
-1,,1082,
0,,1082,
1,,1083,
0,,1083,
-2,,1081,
-1,,1080,
-1,,1079,
-2,,1077,
-2,,1075,
0,,1075,
-1,,1074,
0,,1074,
-2,,1072,
0,,1072,
-2,,1070,
0,,1070,
-1,,1069,
-1,,1068,
0,,1068,
-2,,1066,
-1,,1065,
-1,,1064,
0,,1064,
-1,,1063,
0,,1063,
0,,1063,
0,,1063,
-1,,1062,
0,,1062,
-3,,1059,
0,,1059,
-1,,1058,
0,,1058,
-1,,1057,
0,,1057,
-3,,1054,
0,,1054,
0,,1054,
0,,1054,
-3,,1051,
0,,1051,
-2,,1049,
0,,1049,
1,,1050,
0,,1050,
-2,,1048,
0,,1048,
-1,,1047,
-1,,1046,
-3,,1043,
-3,,1040,
-2,,1038,
0,,1038,
-1,,1037,
-1,,1036,
0,,1036,
0,,1036,
3,,1039,
0,,1039,
-1,,1038,
0,,1038,
1,,1039,
0,,1039,
1,,1040,
0,,1040,
1,,1041,
0,,1041,
2,,1043,
0,,1043,
1,,1044,
0,,1044,
3,,1047,
0,,1047,
-1,,1046,
0,,1046,
1,,1047,
0,,1047,
-1,,1046,
0,,1046,
-1,,1045,
0,,1045,
0,,1045,
0,,1045,
0,,1045,
0,,1045,
3,,1048,
0,,1048,
1,,1049,
0,,1049,
0,,1049,
0,,1049,
-1,,1048,
0,,1048,
0,,1048,
0,,1048,
1,,1049,
0,,1049,
-1,,1048,
0,,1048,
1,,1049,
0,,1049,
2,,1051,
0,,1051,
-1,,1050,
0,,1050,
-1,,1049,
0,,1049,
-3,,1046,
0,,1046,
0,,1046,
0,,1046,
0,,1046,
0,,1046,
2,,1048,
0,,1048,
1,,1049,
0,,1049,
-1,,1048,
0,,1048,
-4,,1044,
0,,1044,
-2,,1042,
0,,1042,
1,,1043,
0,,1043,
-3,,1040,
0,,1040,
0,,1040,
0,,1040,
1,,1041,
0,,1041,
0,,1041,
0,,1041,
-1,,1040,
0,,1040,
0,,1040,
0,,1040,
-2,,1038,
0,,1038,
0,,1038,
0,,1038,
-3,,1035,
0,,1035,
1,,1036,
0,,1036,
0,,1036,
0,,1036,
1,,1037,
0,,1037,
-2,,1035,
0,,1035,
-2,,1033,
0,,1033,
0,,1033,
0,,1033,
-4,,1029,
0,,1029,
