,,1960,
-2,,1958,
0,,1958,
-5,,1953,
0,,1953,
-2,,1951,
0,,1951,
-2,,1949,
0,,1949,
1,,1950,
0,,1950,
-3,,1947,
0,,1947,
0,,1947,
0,,1947,
-5,,1942,
0,,1942,
-5,,1937,
0,,1937,
0,,1937,
0,,1937,
-3,,1934,
0,,1934,
-4,,1930,
0,,1930,
-4,,1926,
0,,1926,
-5,,1921,
0,,1921,
0,,1921,
0,,1921,
0,,1921,
0,,1921,
-3,,1918,
0,,1918,
1,,1919,
0,,1919,
-2,,1917,
0,,1917,
-1,,1916,
0,,1916,
1,,1917,
0,,1917,
2,,1919,
0,,1919,
-1,,1918,
0,,1918,
1,,1919,
0,,1919,
1,,1920,
0,,1920,
1,,1921,
0,,1921,
0,,1921,
0,,1921,
0,,1921,
0,,1921,
1,,1922,
0,,1922,
0,,1922,
0,,1922,
1,,1923,
0,,1923,
0,,1923,
0,,1923,
1,,1924,
0,,1924,
2,,1926,
0,,1926,
0,,1926,
0,,1926,
-2,,1924,
-2,,1922,
-3,,1919,
-2,,1917,
-2,,1915,
-4,,1911,
0,,1911,
1,,1912,
0,,1912,
-3,,1909,
-5,,1904,
-2,,1902,
0,,1902,
1,,1903,
1,,1904,
1,,1905,
0,,1905,
1,,1906,
0,,1906,
1,,1907,
0,,1907,
-2,,1905,
0,,1905,
-2,,1903,
0,,1903,
1,,1904,
0,,1904,
0,,1904,
0,,1904,
-2,,1902,
-2,,1900,
-3,,1897,
-3,,1894,
-2,,1892,
-1,,1891,
0,,1891,
-1,,1890,
-4,,1886,
-3,,1883,
-3,,1880,
-1,,1879,
-3,,1876,
-3,,1873,
0,,1873,
1,,1874,
0,,1874,
1,,1875,
0,,1875,
0,,1875,
0,,1875,
1,,1876,
0,,1876,
-1,,1875,
0,,1875,
2,,1877,
0,,1877,
0,,1877,
0,,1877,
2,,1879,
0,,1879,
0,,1879,
0,,1879,
0,,1879,
0,,1879,
1,,1880,
0,,1880,
0,,1880,
0,,1880,
-1,,1879,
0,,1879,
0,,1879,
0,,1879,
0,,1879,
0,,1879,
-1,,1878,
0,,1878,
-1,,1877,
0,,1877,
1,,1878,
0,,1878,
2,,1880,
0,,1880,
0,,1880,
0,,1880,
2,,1882,
0,,1882,
-2,,1880,
-2,,1878,
-2,,1876,
0,,1876,
-2,,1874,
-1,,1873,
0,,1873,
-2,,1871,
-1,,1870,
0,,1870,
-2,,1868,
0,,1868,
1,,1869,
0,,1869,
0,,1869,
0,,1869,
-3,,1866,
0,,1866,
1,,1867,
0,,1867,
0,,1867,
0,,1867,
0,,1867,
0,,1867,
-2,,1865,
0,,1865,
-2,,1863,
0,,1863,
-2,,1861,
0,,1861,
0,,1861,
0,,1861,
-1,,1860,
0,,1860,
1,,1861,
0,,1861,
-3,,1858,
0,,1858,
0,,1858,
0,,1858,
1,,1859,
0,,1859,
-3,,1856,
0,,1856,
-1,,1855,
0,,1855,
0,,1855,
0,,1855,
-1,,1854,
0,,1854,
-2,,1852,
0,,1852,
-1,,1851,
0,,1851,
1,,1852,
0,,1852,
0,,1852,
0,,1852,
0,,1852,
0,,1852,
-2,,1850,
0,,1850,
0,,1850,
0,,1850,
1,,1851,
0,,1851,
-1,,1850,
0,,1850,
-1,,1849,
0,,1849,
0,,1849,
0,,1849,
0,,1849,
0,,1849,
0,,1849,
0,,1849,
-2,,1847,
0,,1847,
-1,,1846,
0,,1846,
-2,,1844,
0,,1844,
-1,,1843,
0,,1843,
-2,,1841,
0,,1841,
-2,,1839,
0,,1839,
0,,1839,
0,,1839,
0,,1839,
0,,1839,
0,,1839,
0,,1839,
-1,,1838,
0,,1838,
0,,1838,
0,,1838,
0,,1838,
0,,1838,
-1,,1837,
0,,1837,
4,,1841,
0,,1841,
2,,1843,
0,,1843,
1,,1844,
0,,1844,
0,,1844,
0,,1844,
3,,1847,
0,,1847,
2,,1849,
0,,1849,
0,,1849,
0,,1849,
-1,,1848,
0,,1848,
3,,1851,
0,,1851,
3,,1854,
0,,1854,
1,,1855,
0,,1855,
1,,1856,
0,,1856,
3,,1859,
0,,1859,
1,,1860,
0,,1860,
0,,1860,
0,,1860,
4,,1864,
0,,1864,
1,,1865,
0,,1865,
1,,1866,
0,,1866,
2,,1868,
0,,1868,
0,,1868,
0,,1868,
3,,1871,
0,,1871,
5,,1876,
0,,1876,
4,,1880,
0,,1880,
-1,,1879,
0,,1879,
0,,1879,
0,,1879,
0,,1879,
0,,1879,
1,,1880,
0,,1880,
1,,1881,
0,,1881,
3,,1884,
0,,1884,
1,,1885,
0,,1885,
1,,1886,
0,,1886,
3,,1889,
0,,1889,
0,,1889,
0,,1889,
5,,1894,
0,,1894,
1,,1895,
0,,1895,
2,,1897,
0,,1897,
5,,1902,
0,,1902,
0,,1902,
0,,1902,
1,,1903,
0,,1903,
3,,1906,
0,,1906,
1,,1907,
0,,1907,
0,,1907,
0,,1907,
1,,1908,
0,,1908,
0,,1908,
0,,1908,
-2,,1906,
0,,1906,
-4,,1902,
0,,1902,
-3,,1899,
0,,1899,
2,,1901,
0,,1901,
-1,,1900,
0,,1900,
-1,,1899,
0,,1899,
-3,,1896,
0,,1896,
1,,1897,
0,,1897,
1,,1898,
0,,1898,
-1,,1897,
0,,1897,
0,,1897,
0,,1897,
-3,,1894,
0,,1894,
-3,,1891,
0,,1891,
2,,1893,
0,,1893,
-3,,1890,
0,,1890,
-3,,1887,
0,,1887,
0,,1887,
0,,1887,
0,,1887,
0,,1887,
1,,1888,
0,,1888,
-2,,1886,
0,,1886,
-3,,1883,
0,,1883,
-3,,1880,
0,,1880,
-1,,1879,
0,,1879,
0,,1879,
0,,1879,
1,,1880,
0,,1880,
-2,,1878,
0,,1878,
-2,,1876,
0,,1876,
-3,,1873,
